ID	Label	Bipartito
1815	Euphorbia albipollinifera	0
1816	Euphorbia alfredii	0
1817	Euphorbia ankarensis	0
1818	Euphorbia annamarieae	0
1819	Euphorbia antso	0
1820	Euphorbia arida	0
1821	Euphorbia asthenacantha	0
1822	Euphorbia aureoviridiflora	0
1823	Euphorbia avasmontana	0
1824	Euphorbia barnardii	0
1825	Euphorbia bongolavensis	0
1826	Euphorbia brakdamensis	0
1827	Euphorbia braunsii	0
1828	Euphorbia brevirama	0
1829	Euphorbia bulbispina	0
1830	Euphorbia bupleurifolia	0
1831	Euphorbia buruana	0
1832	Euphorbia canariensis	0
1833	Euphorbia candelabrum	0
1834	Euphorbia capmanambatoensis	0
1835	Euphorbia capsaintemariensis	0
1836	Euphorbia capuronii	0
1837	Euphorbia clavarioides	0
1838	Euphorbia clavigera	0
1839	Euphorbia colliculina	0
1840	Euphorbia crassipes	0
1841	Euphorbia crispa	0
1842	Euphorbia croizatii	0
1843	Euphorbia cryptocaulis	0
1844	Euphorbia cylindrica	0
1845	Euphorbia davyi	0
1846	Euphorbia decepta	0
1847	Euphorbia didiereoides	0
1848	Euphorbia duseimata	0
1849	Euphorbia echinus	0
1850	Euphorbia elliotii	0
1851	Euphorbia enormis	0
1852	Euphorbia ernestii	0
1853	Euphorbia eustacei	0
1854	Euphorbia fasciculata	0
1855	Euphorbia ferox	0
1856	Euphorbia filiflora	0
1857	Euphorbia flanaganii	0
1858	Euphorbia friedrichiae	0
1859	Euphorbia fruticosa	0
1860	Euphorbia fusca	0
1861	Euphorbia galgalana	0
1862	Euphorbia geroldii	0
1863	Euphorbia gorgonis	0
1864	Euphorbia gottlebei	0
1865	Euphorbia grandicornis	0
1866	Euphorbia groenewaldii	0
1867	Euphorbia guillauminiana	0
1868	Euphorbia gymnocalycioides	0
1869	Euphorbia hamata	0
1870	Euphorbia hedyotoides	0
1871	Euphorbia herman-schwartzii	0
1872	Euphorbia hofstaetteri	0
1873	Euphorbia hopetownensis	0
1874	Euphorbia horombensis	0
1875	Euphorbia horrida	0
1876	Euphorbia hottentota	0
1877	Euphorbia hybrid	0
1878	Euphorbia iharanae	0
1879	Euphorbia inermis	0
1880	Euphorbia ingens	0
1881	Euphorbia inornata	0
1882	Euphorbia jansenvillensis	0
1883	Euphorbia knobelii	0
1884	Euphorbia kondoi	0
1885	Euphorbia lactea	0
1886	Euphorbia leucodendron	0
1887	Euphorbia leuconeura	0
1888	Euphorbia longituberculosa	0
1889	Euphorbia lophogona	0
1890	Euphorbia maleolens	0
1891	Euphorbia melanohydrata	0
1892	Euphorbia meloformis	0
1893	Euphorbia micracantha	0
1894	Euphorbia milii	0
1895	Euphorbia millotii	0
1896	Euphorbia monacantha	0
1897	Euphorbia monadenioides	0
1898	Euphorbia monteiri	0
1899	Euphorbia multifolia	0
1900	Euphorbia namibensis	0
1901	Euphorbia namuskluftensis	0
1902	Euphorbia neobosseri	0
1903	Euphorbia neohumbertii	0
1904	Euphorbia nyassae	0
1905	Euphorbia obesa	0
1906	Euphorbia pachypodioides	0
1907	Euphorbia paulianii	0
1908	Euphorbia pedilanthoides	0
1909	Euphorbia pentops	0
1910	Euphorbia perangusta	0
1911	Euphorbia perrieri	0
1912	Euphorbia phillipsiae	0
1913	Euphorbia phillipsioides	0
1914	Euphorbia pillansii	0
1915	Euphorbia platyclada	0
1916	Euphorbia polygona	0
1917	Euphorbia primulifolia	0
1918	Euphorbia pseudocactus	0
1919	Euphorbia pseudotuberosa	0
1920	Euphorbia pugniformis	0
1921	Euphorbia quadrangularis	0
1922	Euphorbia ramiglans	0
1923	Euphorbia rivae	0
1924	Euphorbia rossii	0
1925	Euphorbia rubella	0
1926	Euphorbia rudis	0
1927	Euphorbia sakarahaensis	0
1928	Euphorbia samburuensis	0
1929	Euphorbia sapinii	0
1930	Euphorbia schinzii	0
1931	Euphorbia schoenlandii	0
1932	Euphorbia sebsebei	0
1933	Euphorbia sekukuniensis	0
1934	Euphorbia silenifolia	0
1935	Euphorbia similiramea	0
1936	Euphorbia spinea	0
1937	Euphorbia spiralis	0
1938	Euphorbia squarrosa	0
1939	Euphorbia stellata	0
1940	Euphorbia stenoclada	0
1941	Euphorbia stolonifera	0
1942	Euphorbia submammillaris	0
1943	Euphorbia susannae	0
1944	Euphorbia tetragona	0
1945	Euphorbia tortirama	0
1946	Euphorbia triaculeata	0
1947	Euphorbia trichadenia	0
1948	Euphorbia trigona	0
1949	Euphorbia tuberculata	0
1950	Euphorbia tuberosa	0
1951	Euphorbia umfoloziensis	0
1952	Euphorbia undulatifolia	0
1953	Euphorbia venenata	0
1954	Euphorbia viguieri	0
1955	Euphorbia whellanii	0
1956	Euphorbia woodii	0
1957	Cryptoprocta ferox	0
1958	Quercus copeyensis	0
1959	Caracara plancus	0
1960	Falco spp.	0
1961	Falco alopex	0
1962	Falco biarmicus	0
1963	Falco cherrug	0
1964	Falco chicquera	0
1965	Falco columbarius	0
1966	Falco concolor	0
1967	Falco eleonorae	0
1968	Falco femoralis	0
1969	Falco mexicanus	0
1970	Falconidae spp.	0
1971	Falco sparverius	0
1972	Falco subbuteo	0
1973	Falco tinnunculus	0
1974	Falco vespertinus	0
1975	Ibycter americanus	0
1976	Micrastur ruficollis	0
1977	Phalcoboenus australis	0
1978	Australogyra spp.	0
1979	Caulastraea spp.	0
1980	Caulastraea furcata	0
1981	Cyphastrea spp.	0
1982	Diploastrea spp.	0
1983	Diploria clivosa	0
1984	Diploria labyrinthiformis	0
1985	Diploria strigosa	0
1986	Echinopora lamellosa	0
1987	Favia spp.	0
1988	Favites spp.	0
1989	Favites abdita	0
1990	Favites russelli	0
1991	Favites stylifera	0
1992	Goniastrea spp.	0
1993	Goniastrea aspera	0
1994	Goniastrea retiformis	0
1995	Leptoria spp.	0
1996	Leptoria phrygia	0
1997	Manicina areolata	0
1998	Montastrea spp.	0
1999	Montastrea annularis	0
2000	Montastrea cavernosa	0
2001	Platygyra spp.	0
2002	Platygyra daedalea	0
2003	Platygyra sinensis	0
2004	Felidae spp.	0
2005	Felis spp.	0
2006	Felis bengalensis	0
2007	Felis chaus	0
2008	Felis margarita	0
2009	Felis silvestris	0
2010	Leopardus colocola	0
2011	Leopardus guigna	0
2012	Leptailurus serval	0
2013	Lynx spp.	0
2014	Lynx canadensis	0
2015	Lynx lynx	0
2016	Lynx rufus	0
2017	Otocolobus manul	0
2018	Prionailurus rubiginosus	0
2019	Prionailurus viverrinus	0
2020	Monomyces pygmaea	0
2021	Fouquieria columnaris	0
2022	Fungiacyathus spp.	0
2023	Ctenactis echinata	0
2024	Fungia spp.	0
2025	Fungia concinna	0
2026	Fungia fungites	0
2027	Heliofungia spp.	0
2028	Heliofungia actiniformis	0
2029	Herpolitha spp.	0
2030	Polyphyllia spp.	0
2031	Galago demidoff	0
2032	Galago senegalensis	0
2033	Otolemur crassicaudatus	0
2034	Otolemur garnettii	0
2035	Gardineria paradoxa	0
2036	Phelsuma spp.	0
2037	Phelsuma abbotti	0
2038	Phelsuma astriata	0
2039	Phelsuma barbouri	0
2040	Phelsuma breviceps	0
2041	Phelsuma cepediana	0
2042	Phelsuma comorensis	0
2043	Phelsuma dubia	0
2044	Phelsuma guentheri	0
2045	Phelsuma guimbeaui	0
2046	Phelsuma guttata	0
2047	Phelsuma klemmeri	0
2048	Phelsuma laticauda	0
2049	Phelsuma lineata	0
2050	Phelsuma madagascariensis	0
2051	Phelsuma modesta	0
2052	Phelsuma mutabilis	0
2053	Phelsuma nigristriata	0
2054	Phelsuma ornata	0
2055	Phelsuma pronki	0
2056	Phelsuma pusilla	0
2057	Phelsuma quadriocellata	0
2058	Phelsuma robertmertensi	0
2059	Phelsuma standingi	0
2060	Phelsuma sundbergi	0
2061	Anthropoides paradiseus	0
2062	Anthropoides virgo	0
2063	Balearica pavonina	0
2064	Balearica regulorum	0
2065	Bugeranus carunculatus	0
2066	Grus antigone	0
2067	Grus canadensis	0
2068	Grus canadensis pratensis	0
2069	Grus grus	0
2070	Heliopora spp.	0
2071	Heliopora coerulea	0
2072	Heloderma horridum	0
2073	Heloderma suspectum	0
2074	Hexaprotodon liberiensis	0
2075	Hippopotamus amphibius	0
2076	Hirudo medicinalis	0
2077	Hyaena brunnea	0
2078	Conolophus spp.	0
2079	Iguana spp.	0
2080	Iguana delicatissima	0
2081	Iguana iguana	0
2082	Phrynosoma coronatum	0
2083	Inia geoffrensis	0
2084	Pontoporia blainvillei	0
2085	Pericopsis elata	0
2086	Pterocarpus santalinus	0
2087	Aloe spp.	0
2088	Aloe andringitrensis	0
2089	Aloe arborescens	0
2090	Aloe ballyi	0
2091	Aloe betsileensis	0
2092	Aloe bowiea	0
2093	Aloe brachystachys	0
2094	Aloe brevifolia	0
2095	Aloe bulbillifera	0
2096	Aloe capitata	0
2097	Aloe ciliaris	0
2098	Aloe conifera	0
2099	Aloe deltoideodonta	0
2100	Aloe dichotoma	0
2101	Aloe dinteri	0
2102	Aloe erythrophylla	0
2103	Aloe ferox	0
2104	Aloe guillaumetii	0
2105	Aloe harlana	0
2106	Aloe hybrid	0
2107	Aloe ibitiensis	0
2108	Aloe imalotensis	0
2109	Aloe isaloensis	0
2110	Aloe juvenna	0
2111	Aloe krapohliana	0
2112	Aloe longistyla	0
2113	Aloe macroclada	0
2114	Aloe madecassa	0
2115	Aloe marlothii	0
2116	Aloe melanacantha	0
2117	Aloe mitriformis	0
2118	Aloe myriacantha	0
2119	Aloe parallelifolia	0
2120	Aloe parvidens	0
2121	Aloe peglerae	0
2122	Aloe rabaiensis	0
2123	Aloe ramosissima	0
2124	Aloe richardsiae	0
2125	Aloe schweinfurthii	0
2126	Aloe secundiflora	0
2127	Aloe squarrosa	0
2128	Aloe striata	0
2129	Aloe suarezensis	0
2130	Aloe trachyticola	0
2131	Aloe vaombe	0
2132	Aloe variegata	0
2133	Aloe verecunda	0
2134	Aloe viguieri	0
2135	Aloe zebrina	0
2136	Chalcopsitta atra	0
2137	Chalcopsitta cardinalis	0
2138	Chalcopsitta duivenbodei	0
2139	Chalcopsitta sintillata	0
2140	Charmosyna josefinae	0
2141	Charmosyna multistriata	0
2142	Charmosyna papou	0
2143	Charmosyna placentis	0
2144	Charmosyna pulchella	0
2145	Charmosyna rubronotata	0
2146	Eos cyanogenia	0
2147	Eos reticulata	0
2148	Eos rubra	0
2149	Eos semilarvata	0
2150	Eos squamata	0
2151	Glossopsitta concinna	0
2152	Lorius spp.	0
2153	Lorius chlorocercus	0
2154	Lorius domicella	0
2155	Lorius garrulus	0
2156	Lorius hypoinochrous	0
2157	Lorius lory	0
2158	Neopsittacus musschenbroekii	0
2159	Neopsittacus pullicauda	0
2160	Oreopsittacus arfaki	0
2161	Pseudeos fuscata	0
2162	Psitteuteles goldiei	0
2163	Psitteuteles iris	0
2164	Trichoglossus spp.	0
2165	Trichoglossus chlorolepidotus	0
2166	Trichoglossus euteles	0
2167	Trichoglossus flavoviridis	0
2168	Trichoglossus forsteni	0
2169	Trichoglossus haematodus	0
2170	Trichoglossus johnstoniae	0
2171	Trichoglossus ornatus	0
2172	Trichoglossus rubiginosus	0
2173	Vini australis	0
2174	Loris tardigradus	0
2175	Nycticebus coucang	0
2176	Nycticebus pygmaeus	0
2177	Perodicticus potto	0
2178	Loxocemus bicolor	0
2179	Manis spp.	0
2180	Manis javanica	0
2181	Manis pentadactyla	0
2182	Manis tricuspis	0
2183	Mantella aurantiaca	0
2184	Dendrogyra cylindrus	0
2185	Dichocoenia spp.	0
2186	Dichocoenia stokesii	0
2187	Meandrina maeandrites	0
2188	Swietenia humilis	0
2189	Swietenia mahagoni	0
2190	Conepatus humboldtii	0
2191	Hydnophora spp.	0
2192	Merulina spp.	0
2193	Merulina ampliata	0
2194	Millepora spp.	0
2195	Millepora alcicornis	0
2196	Millepora complanata	0
2197	Millepora dichotoma	0
2198	Millepora exaesa	0
2199	Millepora tenera	0
2200	Milleporidae spp.	0
2201	Delphinapterus leucas	0
2202	Monodon monoceros	0
2203	Moschus berezovskii	0
2204	Tauraco spp.	0
2205	Tauraco corythaix	0
2206	Tauraco erythrolophus	0
2207	Tauraco fischeri	0
2208	Tauraco hartlaubi	0
2209	Tauraco leucotis	0
2210	Tauraco livingstonii	0
2211	Tauraco macrorhynchus	0
2212	Tauraco persa	0
2213	Tauraco porphyreolophus	0
2214	Tauraco schalowi	0
2215	Tauraco schuettii	0
2216	Acanthastrea spp.	0
2217	Blastomussa spp.	0
2218	Cynarina spp.	0
2219	Lobophyllia spp.	0
2220	Lobophyllia corymbosa	0
2221	Lobophyllia hemprichii	0
2222	Mussa angulosa	0
2223	Mycetophyllia spp.	0
2224	Scolymia spp.	0
2225	Symphyllia spp.	0
2226	Aonyx cinerea	0
2227	Enhydra lutris	0
2228	Hydrictis maculicollis	0
2229	Lontra canadensis	0
2230	Lutra spp.	0
2231	Lutrinae spp.	0
2232	Myriopathes japonica	0
2233	Myrmecophaga tridactyla	0
2234	Neoceratodus forsteri	0
2235	Nepenthes spp.	0
2236	Nepenthes alata	0
2237	Nepenthes albomarginata	0
2238	Nepenthes ampullaria	0
2239	Nepenthes anamensis	0
2240	Nepenthes bicalcarata	0
2241	Nepenthes bongso	0
2242	Nepenthes burkei	0
2243	Nepenthes edwardsiana	0
2244	Nepenthes ephippiata	0
2245	Nepenthes fusca	0
2246	Nepenthes gracilis	0
2247	Nepenthes gracillima	0
2248	Nepenthes gymnamphora	0
2249	Nepenthes hamata	0
2250	Nepenthes inermis	0
2251	Nepenthes insignis	0
2252	Nepenthes lowii	0
2253	Nepenthes macfarlanei	0
2254	Nepenthes macrovulgaris	0
2255	Nepenthes madagascariensis	0
2256	Nepenthes masaolensis	0
2257	Nepenthes maxima	0
2258	Nepenthes mirabilis	0
2259	Nepenthes muluensis	0
2260	Nepenthes northiana	0
2261	Nepenthes pervillei	0
2262	Nepenthes pilosa	0
2263	Nepenthes rafflesiana	0
2264	Nepenthes reinwardtiana	0
2265	Nepenthes sanguinea	0
2266	Nepenthes singalana	0
2267	Nepenthes spectabilis	0
2268	Nepenthes stenophylla	0
2269	Nepenthes tentaculata	0
2270	Nepenthes tobaica	0
2271	Nepenthes treubiana	0
2272	Nepenthes truncata	0
2273	Nepenthes veitchii	0
2274	Nepenthes ventricosa	0
2275	Nepenthes villosa	0
2276	Galaxea spp.	0
2277	Galaxea fascicularis	0
2278	Madrepora spp.	0
2279	Acampe spp.	0
2280	Acampe ochracea	0
2281	Acampe praemorsa	0
2282	Acampe rigida	0
2283	Acanthophippium spp.	0
2284	Acianthera caymanensis	0
2285	Acianthera ciliata	0
2286	Acianthera dodsonii	0
2287	Acianthera tikalensis	0
2288	Acianthus spp.	0
2289	Acineta spp.	0
2290	Acineta antioquiae	0
2291	Acineta barkeri	0
2292	Acineta chrysantha	0
2293	Acineta densa	0
2294	Acineta erythroxantha	0
2295	Acineta hrubyana	0
2296	Acineta superba	0
2297	Acriopsis spp.	0
2298	Acriopsis indica	0
2299	Acriopsis liliifolia	0
2300	Acrochaene spp.	0
2301	Adenoncos spp.	0
2302	Adenoncos parviflora	0
2303	Adenoncos vesiculosa	0
2304	Aerangis spp.	0
2305	Aerangis articulata	0
2306	Aerangis biloba	0
2307	Aerangis citrata	0
2308	Aerangis cryptodon	0
2309	Aerangis curnowiana	0
2310	Aerangis decaryana	0
2311	Aerangis distincta	0
2312	Aerangis ellisii	0
2313	Aerangis fastuosa	0
2314	Aerangis fuscata	0
2315	Aerangis hyaloides	0
2316	Aerangis kirkii	0
2317	Aerangis macrocentra	0
2318	Aerangis modesta	0
2319	Aerangis mooreana	0
2320	Aerangis punctata	0
2321	Aerangis spiculata	0
2322	Aerangis stylosa	0
2323	Aerangis ugandensis	0
2324	Aeranthes spp.	0
2325	Aeranthes arachnites	0
2326	Aeranthes caudata	0
2327	Aeranthes denticulata	0
2328	Aeranthes grandiflora	0
2329	Aeranthes henrici	0
2330	Aeranthes nidus	0
2331	Aeranthes peyrotii	0
2332	Aeranthes ramosa	0
2333	Aeranthes setipes	0
2334	Aerides spp.	0
2335	Aerides crassifolia	0
2336	Aerides falcata	0
2337	Aerides fieldingii	0
2338	Aerides flabellata	0
2339	Aerides houlletiana	0
2340	Aerides krabiensis	0
2341	Aerides lawrenceae	0
2342	Aerides leeana	0
2343	Aerides multiflora	0
2344	Aerides odorata	0
2345	Aerides quinquevulnera	0
2346	Aerides rosea	0
2347	Aetheorhyncha andreettae	0
2348	Aganisia spp.	0
2349	Aganisia cyanea	0
2350	Aganisia fimbriata	0
2351	Agrostophyllum spp.	0
2352	Agrostophyllum longifolium	0
2353	Agrostophyllum luzonense	0
2354	Agrostophyllum majus	0
2355	Alamania punicea	0
2356	Amesiella philippinensis	0
2357	Anacamptis collina	0
2358	Anacamptis morio	0
2359	Anathallis sclerophylla	0
2360	Ancistrochilus rothschildianus	0
2361	Angraecum spp.	0
2362	Angraecum ampullaceum	0
2363	Angraecum ankeranense	0
2364	Angraecum bicallosum	0
2365	Angraecum birrimense	0
2366	Angraecum breve	0
2367	Angraecum calceolus	0
2368	Angraecum compactum	0
2369	Angraecum crassum	0
2370	Angraecum curvicalcar	0
2371	Angraecum decaryanum	0
2372	Angraecum didieri	0
2373	Angraecum distichum	0
2374	Angraecum drouhardii	0
2375	Angraecum eburneum	0
2376	Angraecum elephantinum	0
2377	Angraecum equitans	0
2378	Angraecum filicornu	0
2379	Angraecum florulentum	0
2380	Angraecum germinyanum	0
2381	Angraecum humbertii	0
2382	Angraecum humblotianum	0
2383	Angraecum leonis	0
2384	Angraecum linearifolium	0
2385	Angraecum madagascariense	0
2386	Angraecum magdalenae	0
2387	Angraecum mahavavense	0
2388	Angraecum mauritianum	0
2389	Angraecum mirabile	0
2390	Angraecum obesum	0
2391	Angraecum oblongifolium	0
2392	Angraecum pinifolium	0
2393	Angraecum praestans	0
2394	Angraecum protensum	0
2395	Angraecum pseudofilicornu	0
2396	Angraecum ramosum	0
2397	Angraecum rostratum	0
2398	Angraecum rutenbergianum	0
2399	Angraecum scottianum	0
2400	Angraecum sesquipedale	0
2401	Angraecum sororium	0
2402	Angraecum sterrophyllum	0
2403	Angraecum teretifolium	0
2404	Angraecum viguieri	0
2405	Anguloa brevilabris	0
2406	Anguloa clowesii	0
2407	Anguloa dubia	0
2408	Anguloa uniflora	0
2409	Anguloa virginalis	0
2410	Anneliesia candida	0
2411	Anneliesia cuneata	0
2412	Anoectochilus spp.	0
2413	Anoectochilus formosanus	0
2414	Ansellia spp.	0
2415	Ansellia africana	0
2416	Anthogonium gracile	0
2417	Appendicula spp.	0
2418	Appendicula anceps	0
2419	Appendicula cornuta	0
2420	Arachnis spp.	0
2421	Arachnis cathcartii	0
2422	Arachnis clarkei	0
2423	Arachnis flos-aeris	0
2424	Arachnis hookeriana	0
2425	Arachnis hybrid	0
2426	Arpophyllum giganteum	0
2427	Arpophyllum spicatum	0
2428	Artorima erubescens	0
2429	Arundina graminifolia	0
2430	Ascocentrum spp.	0
2431	Ascocentrum ampullaceum	0
2432	Ascocentrum aurantiacum	0
2433	Ascocentrum curvifolium	0
2434	Ascocentrum miniatum	0
2435	Ascocentrum pumilum	0
2436	Ascocentrum semiteretifolium	0
2437	Aspasia spp.	0
2438	Aspasia lunata	0
2439	Aspasia psittacina	0
2440	Aspasia variegata	0
2441	Barbosella spp.	0
2442	Barbosella australis	0
2443	Barbosella cucullata	0
2444	Barbosella dusenii	0
2445	Barbosella miersii	0
2446	Barkeria spp.	0
2447	Barkeria lindleyana	0
2448	Barkeria palmeri	0
2449	Barlia spp.	0
2450	Batemannia spp.	0
2451	Batemannia colleyi	0
2452	Beclardia spp.	0
2453	Beclardia macrostachya	0
2454	Benzingia spp.	0
2455	Biermannia bimaculata	0
2456	Bifrenaria spp.	0
2457	Bifrenaria aureofulva	0
2458	Bifrenaria calcarata	0
2459	Bifrenaria clavigera	0
2460	Bifrenaria harrisoniae	0
2461	Bifrenaria inodora	0
2462	Bifrenaria racemosa	0
2463	Bifrenaria tyrianthina	0
2464	Bifrenaria vitellina	0
2465	Bifrenaria wittigii	0
2466	Bletia spp.	0
2467	Bletia catenulata	0
2468	Bletia florida	0
2469	Bletia patula	0
2470	Bletia purpurea	0
2471	Bletilla spp.	0
2472	Bletilla formosana	0
2473	Bletilla ochracea	0
2474	Bletilla striata	0
2475	Bonatea speciosa	0
2476	Brachionidium spp.	0
2477	Brachypeza pallida	0
2478	Brassavola spp.	0
2479	Brassavola acaulis	0
2480	Brassavola cebolleta	0
2481	Brassavola chacoensis	0
2482	Brassavola cordata	0
2483	Brassavola cucullata	0
2484	Brassavola flagellaris	0
2485	Brassavola grandiflora	0
2486	Brassavola martiana	0
2487	Brassavola nodosa	0
2488	Brassavola perrinii	0
2489	Brassavola tuberculata	0
2490	Brassavola venosa	0
2491	Brassia spp.	0
2492	Brassia arachnoidea	0
2493	Brassia arcuigera	0
2494	Brassia bidens	0
2495	Brassia caudata	0
2496	Brassia cochleata	0
2497	Brassia euodes	0
2498	Brassia gireoudiana	0
2499	Brassia glumacea	0
2500	Brassia keiliana	0
2501	Brassia maculata	0
2502	Brassia neglecta	0
2503	Brassia peruviana	0
2504	Brassia signata	0
2505	Brassia verrucosa	0
2506	Brassia villosa	0
2507	Brassia wageneri	0
2508	Briegeria spp.	0
2509	Bromheadia aporoides	0
2510	Broughtonia spp.	0
2511	Broughtonia negrilensis	0
2512	Broughtonia sanguinea	0
2513	Bulbophyllum spp.	0
2514	Bulbophyllum acuminatum	0
2515	Bulbophyllum affine	0
2516	Bulbophyllum alsiosum	0
2517	Bulbophyllum andersonii	0
2518	Bulbophyllum arfakianum	0
2519	Bulbophyllum aristatum	0
2520	Bulbophyllum auratum	0
2521	Bulbophyllum baileyi	0
2522	Bulbophyllum baronii	0
2523	Bulbophyllum beccarii	0
2524	Bulbophyllum biflorum	0
2525	Bulbophyllum binnendijkii	0
2526	Bulbophyllum bisetum	0
2527	Bulbophyllum blepharistes	0
2528	Bulbophyllum blumei	0
2529	Bulbophyllum campanulatum	0
2530	Bulbophyllum capillipes	0
2531	Bulbophyllum careyanum	0
2532	Bulbophyllum cataractarum	0
2533	Bulbophyllum clandestinum	0
2534	Bulbophyllum complanatum	0
2535	Bulbophyllum concinnum	0
2536	Bulbophyllum coriophorum	0
2537	Bulbophyllum crassipetalum	0
2538	Bulbophyllum cumingii	0
2539	Bulbophyllum curranii	0
2540	Bulbophyllum cylindraceum	0
2541	Bulbophyllum dayanum	0
2542	Bulbophyllum dearei	0
2543	Bulbophyllum dentiferum	0
2544	Bulbophyllum divaricatum	0
2545	Bulbophyllum elassonotum	0
2546	Bulbophyllum emiliorum	0
2547	Bulbophyllum falcatum	0
2548	Bulbophyllum flabellum-veneris	0
2549	Bulbophyllum glutinosum	0
2550	Bulbophyllum gracillimum	0
2551	Bulbophyllum grandiflorum	0
2552	Bulbophyllum grandifolium	0
2553	Bulbophyllum guttulatum	0
2554	Bulbophyllum gymnopus	0
2555	Bulbophyllum hamelini	0
2556	Bulbophyllum helenae	0
2557	Bulbophyllum henrici	0
2558	Bulbophyllum hirtum	0
2559	Bulbophyllum humbertii	0
2560	Bulbophyllum kanburiense	0
2561	Bulbophyllum khaoyaiense	0
2562	Bulbophyllum laciniatum	0
2563	Bulbophyllum lasiochilum	0
2564	Bulbophyllum laxiflorum	0
2565	Bulbophyllum leandrianum	0
2566	Bulbophyllum leopardinum	0
2567	Bulbophyllum leptanthum	0
2568	Bulbophyllum leysenianum	0
2569	Bulbophyllum lobbii	0
2570	Bulbophyllum longibracteatum	0
2571	Bulbophyllum longiflorum	0
2572	Bulbophyllum macraei	0
2573	Bulbophyllum macranthum	0
2574	Bulbophyllum makoyanum	0
2575	Bulbophyllum mastersianum	0
2576	Bulbophyllum maximum	0
2577	Bulbophyllum medusae	0
2578	Bulbophyllum micranthum	0
2579	Bulbophyllum morphologorum	0
2580	Bulbophyllum nitens	0
2581	Bulbophyllum occlusum	0
2582	Bulbophyllum odoratissimum	0
2583	Bulbophyllum onivense	0
2584	Bulbophyllum oreodorum	0
2585	Bulbophyllum orientale	0
2586	Bulbophyllum ornatissimum	0
2587	Bulbophyllum pandurella	0
2588	Bulbophyllum patens	0
2589	Bulbophyllum pectinatum	0
2590	Bulbophyllum perparvulum	0
2591	Bulbophyllum phalaenopsis	0
2592	Bulbophyllum picturatum	0
2593	Bulbophyllum planibulbe	0
2594	Bulbophyllum protectum	0
2595	Bulbophyllum protractum	0
2596	Bulbophyllum pulchellum	0
2597	Bulbophyllum pulchrum	0
2598	Bulbophyllum purpurascens	0
2599	Bulbophyllum putidum	0
2600	Bulbophyllum quadrialatum	0
2601	Bulbophyllum refractum	0
2602	Bulbophyllum repens	0
2603	Bulbophyllum retusiusculum	0
2604	Bulbophyllum rothschildianum	0
2605	Bulbophyllum roxburghii	0
2606	Bulbophyllum rufinum	0
2607	Bulbophyllum sarcophyllum	0
2608	Bulbophyllum saurocephalum	0
2609	Bulbophyllum secundum	0
2610	Bulbophyllum siamense	0
2611	Bulbophyllum sikkimense	0
2612	Bulbophyllum simulacrum	0
2613	Bulbophyllum spathulatum	0
2614	Bulbophyllum sterile	0
2615	Bulbophyllum striatum	0
2616	Bulbophyllum subclavatum	0
2617	Bulbophyllum subtenellum	0
2618	Bulbophyllum tremulum	0
2619	Bulbophyllum tricorne	0
2620	Bulbophyllum tricornoides	0
2621	Bulbophyllum tridentatum	0
2622	Bulbophyllum trilineatum	0
2623	Bulbophyllum tripudians	0
2624	Bulbophyllum triste	0
2625	Bulbophyllum umbellatum	0
2626	Bulbophyllum vaginatum	0
2627	Bulbophyllum violaceum	0
2628	Bulbophyllum wendlandianum	0
2629	Cadetia spp.	0
2630	Caladenia spp.	0
2631	Caladenia latifolia	0
2632	Caladenia nana	0
2633	Calanthe spp.	0
2634	Calanthe alpina	0
2635	Calanthe angustifolia	0
2636	Calanthe argenteostriata	0
2637	Calanthe arisanensis	0
2638	Calanthe aristulifera	0
2639	Calanthe biloba	0
2640	Calanthe brevicornu	0
2641	Calanthe cardioglossa	0
2642	Calanthe caudatilabella	0
2643	Calanthe conspicua	0
2644	Calanthe densiflora	0
2645	Calanthe discolor	0
2646	Calanthe formosana	0
2647	Calanthe graciliflora	0
2648	Calanthe hancockii	0
2649	Calanthe herbacea	0
2650	Calanthe madagascariensis	0
2651	Calanthe plantaginea	0
2652	Calanthe reflexa	0
2653	Calanthe rosea	0
2654	Calanthe rubens	0
2655	Calanthe striata	0
2656	Calanthe sylvatica	0
2657	Calanthe tricarinata	0
2658	Calanthe triplicata	0
2659	Calanthe vestita	0
2660	Callostylis pulchella	0
2661	Calypso bulbosa	0
2662	Campylocentrum spp.	0
2663	Campylocentrum fasciola	0
2664	Campylocentrum micranthum	0
2665	Campylocentrum microphyllum	0
2666	Capanemia spp.	0
2667	Capanemia adelaidae	0
2668	Capanemia micromera	0
2669	Capanemia theresae	0
2670	Catasetum spp.	0
2671	Catasetum atratum	0
2672	Catasetum barbatum	0
2673	Catasetum bicolor	0
2674	Catasetum callosum	0
2675	Catasetum cernuum	0
2676	Catasetum cristatum	0
2677	Catasetum discolor	0
2678	Catasetum expansum	0
2679	Catasetum fimbriatum	0
2680	Catasetum gladiatorium	0
2681	Catasetum hookeri	0
2682	Catasetum hybrid	0
2683	Catasetum imperiale	0
2684	Catasetum integerrimum	0
2685	Catasetum macrocarpum	0
2686	Catasetum macroglossum	0
2687	Catasetum ornithoides	0
2688	Catasetum pileatum	0
2689	Catasetum saccatum	0
2690	Catasetum sanguineum	0
2691	Catasetum spitzii	0
2692	Catasetum tapiriceps	0
2693	Catasetum tenebrosum	0
2694	Catasetum tigrinum	0
2695	Catasetum trulla	0
2696	Catasetum vinaceum	0
