ID	Label	Bipartito
1864	Bulbophyllum spp.	0
1865	flowers	1
1866	Bulbophyllum aeolium	0
1867	Bulbophyllum aestivale	0
1868	Bulbophyllum affine	0
1869	Bulbophyllum alexandrae	0
1870	Bulbophyllum alsiosum	0
1871	Bulbophyllum ambrosia	0
1872	Bulbophyllum ankylochele	0
1873	Bulbophyllum antenniferum	0
1874	Bulbophyllum auratum	0
1875	Bulbophyllum baileyi	0
1876	Bulbophyllum barbigerum	0
1877	Bulbophyllum beccarii	0
1878	Bulbophyllum betchei	0
1879	Bulbophyllum bicolor	0
1880	Bulbophyllum bicoloratum	0
1881	Bulbophyllum biflorum	0
1882	Bulbophyllum binnendijkii	0
1883	Bulbophyllum bisetum	0
1884	Bulbophyllum blepharistes	0
1885	Bulbophyllum blumei	0
1886	Bulbophyllum bolsteri	0
1887	Bulbophyllum brevibrachiatum	0
1888	Bulbophyllum calceolus	0
1889	Bulbophyllum callosum	0
1890	Bulbophyllum capillipes	0
1891	Bulbophyllum careyanum	0
1892	Bulbophyllum carunculatum	0
1893	Bulbophyllum cauliflorum	0
1894	Bulbophyllum cheiri	0
1895	Bulbophyllum chrysendetum	0
1896	Bulbophyllum clandestinum	0
1897	Bulbophyllum cleistogamum	0
1898	Bulbophyllum collettii	0
1899	Bulbophyllum comberi	0
1900	Bulbophyllum comosum	0
1901	Bulbophyllum concinnum	0
1902	Bulbophyllum congestum	0
1903	Bulbophyllum contortisepalum	0
1904	Bulbophyllum cootesii	0
1905	Bulbophyllum cornutum	0
1906	Bulbophyllum corolliferum	0
1907	Bulbophyllum costatum	0
1908	Bulbophyllum coweniorum	0
1909	Bulbophyllum crassipes	0
1910	Bulbophyllum cruentum	0
1911	Bulbophyllum cumingii	0
1912	Bulbophyllum dearei	0
1913	Bulbophyllum dentiferum	0
1914	Bulbophyllum echinolabium	0
1915	Bulbophyllum elassoglossum	0
1916	Bulbophyllum elassonotum	0
1917	Bulbophyllum exaltatum	0
1918	Bulbophyllum facetum	0
1919	Bulbophyllum falcatum	0
1920	Bulbophyllum fenixii	0
1921	Bulbophyllum flabellum-veneris	0
1922	Bulbophyllum flammuliferum	0
1923	Bulbophyllum flavidiflorum	0
1924	Bulbophyllum frostii	0
1925	Bulbophyllum gracillimum	0
1926	Bulbophyllum grandiflorum	0
1927	Bulbophyllum graveolens	0
1928	Bulbophyllum guttulatum	0
1929	Bulbophyllum hamelini	0
1930	Bulbophyllum helenae	0
1931	Bulbophyllum hirtum	0
1932	Bulbophyllum horizontale	0
1933	Bulbophyllum hybrid	0
1934	Bulbophyllum incarum	0
1935	Bulbophyllum intertextum	0
1936	Bulbophyllum inunctum	0
1937	Bulbophyllum khaoyaiense	0
1938	Bulbophyllum klabatense	0
1939	Bulbophyllum kubahense	0
1940	Bulbophyllum laciniatum	0
1941	Bulbophyllum lasiochilum	0
1942	Bulbophyllum laxiflorum	0
1943	Bulbophyllum leandrianum	0
1944	Bulbophyllum leopardinum	0
1945	Bulbophyllum liliacinum	0
1946	Bulbophyllum lindleyanum	0
1947	Bulbophyllum lobbii	0
1948	Bulbophyllum loherianum	0
1949	Bulbophyllum longiflorum	0
1950	Bulbophyllum longissimum	0
1951	Bulbophyllum macranthum	0
1952	Bulbophyllum magnum	0
1953	Bulbophyllum makoyanum	0
1954	Bulbophyllum mandibulare	0
1955	Bulbophyllum maquilinguense	0
1956	Bulbophyllum mastersianum	0
1957	Bulbophyllum maxillare	0
1958	Bulbophyllum mearnsii	0
1959	Bulbophyllum medusae	0
1960	Bulbophyllum membranifolium	0
1961	Bulbophyllum meridense	0
1962	Bulbophyllum micranthum	0
1963	Bulbophyllum moniliforme	0
1964	Bulbophyllum monstrabile	0
1965	Bulbophyllum muscarirubrum	0
1966	Bulbophyllum nanopetalum	0
1967	Bulbophyllum nasseri	0
1968	Bulbophyllum nymphopolitanum	0
1969	Bulbophyllum occultum	0
1970	Bulbophyllum ochrochlamys	0
1971	Bulbophyllum odoratissimum	0
1972	Bulbophyllum odoratum	0
1973	Bulbophyllum orectopetalum	0
1974	Bulbophyllum orientale	0
1975	Bulbophyllum ornatissimum	0
1976	Bulbophyllum othonis	0
1977	Bulbophyllum ovalifolium	0
1978	Bulbophyllum paleiferum	0
1979	Bulbophyllum papulosum	0
1980	Bulbophyllum pardalotum	0
1981	Bulbophyllum patens	0
1982	Bulbophyllum pectenveneris	0
1983	Bulbophyllum phalaenopsis	0
1984	Bulbophyllum picturatum	0
1985	Bulbophyllum piestoglossum	0
1986	Bulbophyllum plumatum	0
1987	Bulbophyllum plumosum	0
1988	Bulbophyllum pulchellum	0
1989	Bulbophyllum purpurascens	0
1990	Bulbophyllum putidum	0
1991	Bulbophyllum reptans	0
1992	Bulbophyllum reticulatum	0
1993	Bulbophyllum retusiusculum	0
1994	Bulbophyllum rothschildianum	0
1995	Bulbophyllum rugosum	0
1996	Bulbophyllum rupicola	0
1997	Bulbophyllum rysyanum	0
1998	Bulbophyllum saltatorium	0
1999	Bulbophyllum sanguineopunctatum	0
2000	Bulbophyllum santosii	0
2001	Bulbophyllum saurocephalum	0
2002	Bulbophyllum siamense	0
2003	Bulbophyllum sibuyanense	0
2004	Bulbophyllum skeatianum	0
2005	Bulbophyllum smitinandii	0
2006	Bulbophyllum spathulatum	0
2007	Bulbophyllum speciosum	0
2008	Bulbophyllum steyermarkii	0
2009	Bulbophyllum striatum	0
2010	Bulbophyllum sulawesii	0
2011	Bulbophyllum sulfureum	0
2012	Bulbophyllum surigaense	0
2013	Bulbophyllum tenuifolium	0
2014	Bulbophyllum thiurum	0
2015	Bulbophyllum tremulum	0
2016	Bulbophyllum treschii	0
2017	Bulbophyllum tricanaliferum	0
2018	Bulbophyllum trichocephalum	0
2019	Bulbophyllum umbellatum	0
2020	Bulbophyllum vaginatum	0
2021	Bulbophyllum vestitum	0
2022	Bulbophyllum violaceolabellum	0
2023	Bulbophyllum weberi	0
2024	Bulbophyllum weddelii	0
2025	Bulbophyllum wendlandianum	0
2026	Bulbophyllum wightii	0
2027	Bulbophyllum woelfliae	0
2028	Bulbophyllum xylophyllum	0
2029	Bulbophyllum yoksunense	0
2030	Calanthe spp.	0
2031	Calanthe abbreviata	0
2032	Calanthe aristulifera	0
2033	Calanthe biloba	0
2034	Calanthe brevicornu	0
2035	Calanthe cardioglossa	0
2036	Calanthe discolor	0
2037	Calanthe hennisii	0
2038	Calanthe herbacea	0
2039	Calanthe izu-insularis	0
2040	Calanthe mannii	0
2041	Calanthe mcgregorii	0
2042	Calanthe puberula	0
2043	Calanthe pulchra	0
2044	Calanthe reflexa	0
2045	Calanthe rosea	0
2046	Calanthe striata	0
2047	Calanthe sylvatica	0
2048	Calanthe tricarinata	0
2049	Calanthe triplicata	0
2050	Calanthe vestita	0
2051	Camaridium spp.	0
2052	Campylocentrum spp.	0
2053	Campylocentrum colombianum	0
2054	Capanemia micromera	0
2055	Capanemia superflua	0
2056	Catasetum spp.	0
2057	Catasetum albovirens	0
2058	Catasetum atratum	0
2059	Catasetum barbatum	0
2060	Catasetum bicolor	0
2061	Catasetum blackii	0
2062	Catasetum cernuum	0
2063	Catasetum complanatum	0
2064	Catasetum cristatum	0
2065	Catasetum denticulatum	0
2066	Catasetum discolor	0
2067	Catasetum expansum	0
2068	Catasetum gladiatorium	0
2069	Catasetum gnomus	0
2070	Catasetum hybrid	0
2071	Catasetum incurvum	0
2072	Catasetum integerrimum	0
2073	Catasetum kleberianum	0
2074	Catasetum lanceanum	0
2075	Catasetum longifolium	0
2076	Catasetum lucis	0
2077	Catasetum macrocarpum	0
2078	Catasetum macroglossum	0
2079	Catasetum maculatum	0
2080	Catasetum mattogrossense	0
2081	Catasetum mattosianum	0
2082	Catasetum moorei	0
2083	Catasetum napoense	0
2084	Catasetum ochraceum	0
2085	Catasetum osculatum	0
2086	Catasetum pileatum	0
2087	Catasetum saccatum	0
2088	Catasetum schmidtianum	0
2089	Catasetum schunkei	0
2090	Catasetum semicirculatum	0
2091	Catasetum spitzii	0
2092	Catasetum stevensonii	0
2093	Catasetum tabulare	0
2094	Catasetum tenebrosum	0
2095	Catasetum tigrinum	0
2096	Catasetum transversicallosum	0
2097	Catasetum tuberculatum	0
2098	Catasetum uncatum	0
2099	Catasetum vinaceum	0
2100	Catasetum viridiflavum	0
2101	Cattleya spp.	0
2102	Cattleya aclandiae	0
2103	Cattleya amethystoglossa	0
2104	Cattleya araguaiensis	0
2105	Cattleya aurantiaca	0
2106	Cattleya bicolor	0
2107	Cattleya bowringiana	0
2108	Cattleya candida	0
2109	Cattleya dormaniana	0
2110	Cattleya dowiana	0
2111	Cattleya eldorado	0
2112	Cattleya elongata	0
2113	Cattleya forbesii	0
2114	Cattleya gaskelliana	0
2115	Cattleya granulosa	0
2116	Cattleya guttata	0
2117	Cattleya hardyana	0
2118	Cattleya harrisoniana	0
2119	Cattleya hybrid	0
2120	Cattleya intermedia	0
2121	Cattleya iricolor	0
2122	Cattleya jenmanii	0
2123	Cattleya labiata	0
2124	Cattleya lawrenceana	0
2125	Cattleya leopoldii	0
2126	Cattleya loddigesii	0
2127	Cattleya lueddemanniana	0
2128	Cattleya luteola	0
2129	Cattleya maxima	0
2130	Cattleya mendelii	0
2131	Cattleya milleri	0
2132	Cattleya mooreana	0
2133	Cattleya mossiae	0
2134	Cattleya nobilior	0
2135	Cattleya percivaliana	0
2136	Cattleya porphyroglossa	0
2137	Cattleya rex	0
2138	Cattleya schilleriana	0
2139	Cattleya schofeldiana	0
2140	Cattleya schroderae	0
2141	Cattleya skinneri	0
2142	Cattleya tenuis	0
2143	Cattleya trianaei	0
2144	Cattleya velutina	0
2145	Cattleya violacea	0
2146	Cattleya walkeriana	0
2147	Cattleya warneri	0
2148	Cattleya warscewiczii	0
2149	Caucaea spp.	0
2150	Caucaea nubigena	0
2151	Caucaea olivacea	0
2152	Caucaea phalaenopsis	0
2153	Caularthron bicornutum	0
2154	Caularthron bilamellatum	0
2155	Cephalantheropsis obcordata	0
2156	Ceratocentron spp.	0
2157	Ceratostylis spp.	0
2158	Ceratostylis mindanaensis	0
2159	Ceratostylis retisquama	0
2160	Chaubardia spp.	0
2161	Chaubardia klugii	0
2162	Chaubardia surinamensis	0
2163	Chaubardiella spp.	0
2164	Chaubardiella dalessandroi	0
2165	Chaubardiella hirtzii	0
2166	Chaubardiella pubescens	0
2167	Chaubardiella tigrina	0
2168	Chelonistele spp.	0
2169	Chiloschista spp.	0
2170	Chiloschista extinctoriformis	0
2171	Chiloschista exuperei	0
2172	Chiloschista lunifera	0
2173	Chiloschista parishii	0
2174	Chiloschista usneoides	0
2175	Chiloschista viridiflava	0
2176	Chondrorhyncha spp.	0
2177	Chondrorhyncha hirtzii	0
2178	Chondrorhyncha velastiguii	0
2179	Chondroscaphe spp.	0
2180	Chondroscaphe atrilinguis	0
2181	Chondroscaphe chestertonii	0
2182	Chondroscaphe embreei	0
2183	Chondroscaphe escobariana	0
2184	Chondroscaphe merana	0
2185	Chondroscaphe plicata	0
2186	Christensonia vietnamica	0
2187	Chysis spp.	0
2188	Chysis bractescens	0
2189	Chysis bruennowiana	0
2190	Chytroglossa spp.	0
2191	Chytroglossa marileoniae	0
2192	Cirrhaea spp.	0
2193	Cirrhaea dependens	0
2194	Cirrhopetalum multiflorum	0
2195	Cischweinfia spp.	0
2196	Cischweinfia dasyandra	0
2197	Cischweinfia parva	0
2198	Cischweinfia platychila	0
2199	Cischweinfia popowiana	0
2200	Cischweinfia rostrata	0
2201	Cleisocentron spp.	0
2202	Cleisomeria pilosulum	0
2203	Cleisostoma spp.	0
2204	Cleisostoma arietinum	0
2205	Cleisostoma discolor	0
2206	Cleisostoma fuerstenbergianum	0
2207	Cleisostoma racemiferum	0
2208	Cleisostoma subulatum	0
2209	Clowesia dodsoniana	0
2210	Clowesia rosea	0
2211	Clowesia thylaciochila	0
2212	Clowesia warczewitzii	0
2213	Cochleanthes spp.	0
2214	Cochleanthes flabelliformis	0
2215	Coeliopsis spp.	0
2216	Coelogyne spp.	0
2217	Coelogyne asperata	0
2218	Coelogyne assamica	0
2219	Coelogyne barbata	0
2220	Coelogyne bilamellata	0
2221	Coelogyne brachyptera	0
2222	Coelogyne candoonensis	0
2223	Coelogyne chloroptera	0
2224	Coelogyne confusa	0
2225	Coelogyne corymbosa	0
2226	Coelogyne eberhardtii	0
2227	Coelogyne fimbriata	0
2228	Coelogyne flaccida	0
2229	Coelogyne fuliginosa	0
2230	Coelogyne fuscescens	0
2231	Coelogyne glandulosa	0
2232	Coelogyne hybrid	0
2233	Coelogyne incrassata	0
2234	Coelogyne kinabaluensis	0
2235	Coelogyne lentiginosa	0
2236	Coelogyne loheri	0
2237	Coelogyne longirachis	0
2238	Coelogyne marmorata	0
2239	Coelogyne merrillii	0
2240	Coelogyne mooreana	0
2241	Coelogyne moultonii	0
2242	Coelogyne multiflora	0
2243	Coelogyne nitida	0
2244	Coelogyne occultata	0
2245	Coelogyne ovalis	0
2246	Coelogyne pachystachya	0
2247	Coelogyne pandurata	0
2248	Coelogyne prolifera	0
2249	Coelogyne pulverula	0
2250	Coelogyne quinquelamellata	0
2251	Coelogyne radioferens	0
2252	Coelogyne rochussenii	0
2253	Coelogyne rubrolanata	0
2254	Coelogyne salvaneraniana	0
2255	Coelogyne schilleriana	0
2256	Coelogyne schultesii	0
2257	Coelogyne sparsa	0
2258	Coelogyne speciosa	0
2259	Coelogyne stricta	0
2260	Coelogyne sulcata	0
2261	Coelogyne testacea	0
2262	Coelogyne trinervis	0
2263	Coelogyne usitana	0
2264	Coelogyne vanoverberghii	0
2265	Coelogyne viscosa	0
2266	Coelogyne xyrekes	0
2267	Coilochilus spp.	0
2268	Comparettia spp.	0
2269	Comparettia coccinea	0
2270	Comparettia falcata	0
2271	Comparettia ignea	0
2272	Comparettia macroplectron	0
2273	Comparettia maloi	0
2274	Comparettia speciosa	0
2275	Constantia cipoensis	0
2276	Corallorhiza trifida	0
2277	Coryanthes spp.	0
2278	Coryanthes alborosea	0
2279	Coryanthes bicalcarata	0
2280	Coryanthes feildingii	0
2281	Coryanthes leucocorys	0
2282	Coryanthes macrantha	0
2283	Coryanthes macrocorys	0
2284	Coryanthes mastersiana	0
2285	Coryanthes seegeri	0
2286	Coryanthes speciosa	0
2287	Corybas geminigibbus	0
2288	Cranichis diphylla	0
2289	Cranichis muscosa	0
2290	Crepidium spp.	0
2291	Crepidium commelinifolium	0
2292	Cuitlauzina pendula	0
2293	Cyclopogon spp.	0
2294	Cyclopogon calophyllus	0
2295	Cyclopogon epiphyticus	0
2296	Cyclopogon lindleyanus	0
2297	Cycnoches spp.	0
2298	Cycnoches chlorochilon	0
2299	Cycnoches cooperi	0
2300	Cycnoches haagii	0
2301	Cycnoches hybrid	0
2302	Cycnoches lehmannii	0
2303	Cycnoches pentadactylon	0
2304	Cycnoches peruvianum	0
2305	Cymbidiella falcigera	0
2306	Cymbidiella pardalina	0
2307	Cymbidium aloifolium	0
2308	Cymbidium atropurpureum	0
2309	Cymbidium bicolor	0
2310	Cymbidium chloranthum	0
2311	Cymbidium cochleare	0
2312	Cymbidium cyperifolium	0
2313	Cymbidium devonianum	0
2314	Cymbidium eburneum	0
2315	Cymbidium elegans	0
2316	Cymbidium ensifolium	0
2317	Cymbidium erythraeum	0
2318	Cymbidium erythrostylum	0
2319	Cymbidium finlaysonianum	0
2320	Cymbidium floribundum	0
2321	Cymbidium goeringii	0
2322	Cymbidium hookerianum	0
2323	Cymbidium hybrid	0
2324	Cymbidium insigne	0
2325	Cymbidium iridioides	0
2326	Cymbidium lancifolium	0
2327	Cymbidium lowianum	0
2328	Cymbidium mastersii	0
2329	Cymbidium sinense	0
2330	Cymbidium tigrinum	0
2331	Cymbidium tracyanum	0
2332	Cynorkis flexuosa	0
2333	Cypripedium calceolus	0
2334	Cypripedium debile	0
2335	Cypripedium flavum	0
2336	Cypripedium formosanum	0
2337	Cypripedium henryi	0
2338	Cypripedium hybrid	0
2339	Cypripedium japonicum	0
2340	Cypripedium kentuckiense	0
2341	Cypripedium macranthos	0
2342	Cypripedium parviflorum	0
2343	Cypripedium reginae	0
2344	Cypripedium smithii	0
2345	Cypripedium tibeticum	0
2346	Cyrtochilum spp.	0
2347	Cyrtochilum acuminatum	0
2348	Cyrtochilum falcipetalum	0
2349	Cyrtochilum geniculatum	0
2350	Cyrtochilum halteratum	0
2351	Cyrtochilum leopoldianum	0
2352	Cyrtochilum macranthum	0
2353	Cyrtochilum matangense	0
2354	Cyrtochilum meirax	0
2355	Cyrtochilum minax	0
2356	Cyrtochilum myanthum	0
2357	Cyrtochilum orgyale	0
2358	Cyrtochilum pardinum	0
2359	Cyrtochilum parviflorum	0
2360	Cyrtochilum pastasae	0
2361	Cyrtochilum pozoi	0
2362	Cyrtochilum ramosissimum	0
2363	Cyrtochilum retusum	0
2364	Cyrtochilum serratum	0
2365	Cyrtochilum trifurcatum	0
2366	Cyrtopodium spp.	0
2367	Cyrtopodium andersonii	0
2368	Cyrtopodium flavum	0
2369	Cyrtopodium gigas	0
2370	Cyrtopodium longibulbosum	0
2371	Cyrtopodium paniculatum	0
2372	Cyrtopodium punctatum	0
2373	Cyrtopodium virescens	0
2374	Cyrtorchis arcuata	0
2375	Cystorchis variegata	0
2376	Dactylorhiza spp.	0
2377	Dactylorhiza fuchsii	0
2378	Dactylorhiza hybrid	0
2379	Dactylorhiza maculata	0
2380	Dactylorhiza majalis	0
2381	Dactylorhiza praetermissa	0
2382	Dactylorhiza sambucina	0
2383	Dendrobium spp.	0
2384	Dendrobium aberrans	0
2385	Dendrobium aggregatum	0
2386	Dendrobium albosanguineum	0
2387	Dendrobium amabile	0
2388	Dendrobium amethystoglossum	0
2389	Dendrobium amoenum	0
2390	Dendrobium annae	0
2391	Dendrobium anosmum	0
2392	Dendrobium antennatum	0
2393	Dendrobium aphyllum	0
2394	Dendrobium atroviolaceum	0
2395	Dendrobium auriculatum	0
2396	Dendrobium bellatulum	0
2397	Dendrobium bensoniae	0
2398	Dendrobium bicaudatum	0
2399	Dendrobium bifalce	0
2400	Dendrobium boosii	0
2401	Dendrobium bracteosum	0
2402	Dendrobium bullenianum	0
2403	Dendrobium calicopis	0
2404	Dendrobium capillipes	0
2405	Dendrobium capituliflorum	0
2406	Dendrobium carinatum	0
2407	Dendrobium cariniferum	0
2408	Dendrobium ceraula	0
2409	Dendrobium chameleon	0
2410	Dendrobium chrysanthum	0
2411	Dendrobium chrysocrepis	0
2412	Dendrobium chrysotoxum	0
2413	Dendrobium clemensiae	0
2414	Dendrobium compactum	0
2415	Dendrobium crepidatum	0
2416	Dendrobium cretaceum	0
2417	Dendrobium crumenatum	0
2418	Dendrobium crystallinum	0
2419	Dendrobium cumulatum	0
2420	Dendrobium cuspidatum	0
2421	Dendrobium cuthbertsonii	0
2422	Dendrobium dearei	0
2423	Dendrobium delacourii	0
2424	Dendrobium deltatum	0
2425	Dendrobium denneanum	0
2426	Dendrobium densiflorum	0
2427	Dendrobium denudans	0
2428	Dendrobium devonianum	0
2429	Dendrobium dichaeoides	0
2430	Dendrobium dickasonii	0
2431	Dendrobium dixanthum	0
2432	Dendrobium draconis	0
2433	Dendrobium elliottianum	0
2434	Dendrobium erosum	0
2435	Dendrobium euryanthum	0
2436	Dendrobium exile	0
2437	Dendrobium falconeri	0
2438	Dendrobium farmeri	0
2439	Dendrobium fimbriatum	0
2440	Dendrobium findlayanum	0
2441	Dendrobium forbesii	0
2442	Dendrobium formosum	0
2443	Dendrobium friedericksianum	0
2444	Dendrobium fulgidum	0
2445	Dendrobium fytchianum	0
2446	Dendrobium gibsonii	0
2447	Dendrobium goldschmidtianum	0
2448	Dendrobium gracilicaule	0
2449	Dendrobium gratiosissimum	0
2450	Dendrobium griffithianum	0
2451	Dendrobium hellwigianum	0
2452	Dendrobium hercoglossum	0
2453	Dendrobium heterocarpum	0
2454	Dendrobium hybrid	0
2455	Dendrobium indivisum	0
2456	Dendrobium infundibulum	0
2457	Dendrobium jenkinsii	0
2458	Dendrobium johnsoniae	0
2459	Dendrobium junceum	0
2460	Dendrobium kanburiense	0
2461	Dendrobium keithii	0
2462	Dendrobium kentrophyllum	0
2463	Dendrobium kingianum	0
2464	Dendrobium laevifolium	0
2465	Dendrobium lamellatum	0
2466	Dendrobium lampongense	0
2467	Dendrobium lawesii	0
2468	Dendrobium leonis	0
2469	Dendrobium linawianum	0
2470	Dendrobium lindleyi	0
2471	Dendrobium linguella	0
2472	Dendrobium lituiflorum	0
2473	Dendrobium loddigesii	0
2474	Dendrobium longicornu	0
2475	Dendrobium macrophyllum	0
2476	Dendrobium milaniae	0
2477	Dendrobium miyakei	0
2478	Dendrobium mohlianum	0
2479	Dendrobium moniliforme	0
2480	Dendrobium moschatum	0
2481	Dendrobium nemorale	0
2482	Dendrobium nindii	0
2483	Dendrobium nobile	0
2484	Dendrobium ochreatum	0
2485	Dendrobium oligophyllum	0
2486	Dendrobium pachyphyllum	0
2487	Dendrobium palpebrae	0
2488	Dendrobium papilio	0
2489	Dendrobium parishii	0
2490	Dendrobium peguanum	0
2491	Dendrobium pendulum	0
2492	Dendrobium phalaenopsis	0
2493	Dendrobium polyanthum	0
2494	Dendrobium polysema	0
2495	Dendrobium primulinum	0
2496	Dendrobium pseudoglomeratum	0
2497	Dendrobium pulchellum	0
2498	Dendrobium purpureum	0
2499	Dendrobium ramosii	0
2500	Dendrobium rhodostictum	0
2501	Dendrobium sanderae	0
2502	Dendrobium sanguinolentum	0
2503	Dendrobium scabrilingue	0
2504	Dendrobium schuetzei	0
2505	Dendrobium secundum	0
2506	Dendrobium senile	0
2507	Dendrobium signatum	0
2508	Dendrobium smillieae	0
2509	Dendrobium spathilingue	0
2510	Dendrobium speciosum	0
2511	Dendrobium spectabile	0
2512	Dendrobium stella-silvae	0
2513	Dendrobium stratiotes	0
2514	Dendrobium strongylanthum	0
2515	Dendrobium subclausum	0
2516	Dendrobium sulcatum	0
2517	Dendrobium sylvanum	0
2518	Dendrobium tangerinum	0
2519	Dendrobium taurinum	0
2520	Dendrobium tenellum	0
2521	Dendrobium terminale	0
2522	Dendrobium tetragonum	0
2523	Dendrobium thyrsiflorum	0
2524	Dendrobium tortile	0
2525	Dendrobium transparens	0
2526	Dendrobium treacherianum	0
2527	Dendrobium trigonopus	0
2528	Dendrobium uncatum	0
2529	Dendrobium unicum	0
2530	Dendrobium venustum	0
2531	Dendrobium victoriae-reginae	0
2532	Dendrobium violaceum	0
2533	Dendrobium virgineum	0
2534	Dendrobium wardianum	0
2535	Dendrobium ypsilon	0
2536	Dendrochilum spp.	0
2537	Dendrochilum apoense	0
2538	Dendrochilum arachnites	0
2539	Dendrochilum cobbianum	0
2540	Dendrochilum filiforme	0
2541	Dendrochilum glumaceum	0
2542	Dendrochilum hampelii	0
2543	Dendrochilum hastatum	0
2544	Dendrochilum latifolium	0
2545	Dendrochilum magnum	0
2546	Dendrochilum ophiopogonoides	0
2547	Dendrochilum uncatum	0
2548	Dendrochilum warrenii	0
2549	Dendrochilum wenzelii	0
2550	Dendrochilum yuccifolium	0
2551	Dendrolirium lasiopetalum	0
2552	Dendrolirium ornatum	0
2553	Dendrophylax spp.	0
2554	Dendrophylax barrettiae	0
2555	Diadenium spp.	0
2556	Dichaea spp.	0
2557	Dichaea kegelii	0
2558	Dichaea laxa	0
2559	Dichaea morrisii	0
2560	Dichaea pendula	0
2561	Dichaea tachirensis	0
2562	Dichaea tenuis	0
2563	Dimerandra spp.	0
2564	Dimerandra emarginata	0
2565	Dimerandra rimbachii	0
2566	Dimerandra stenopetala	0
2567	Dimerandra tarapotana	0
2568	Dimorphorchis breviscapa	0
2569	Dimorphorchis lowii	0
2570	Dinema spp.	0
2571	Diodonopsis anachaeta	0
2572	Diodonopsis erinacea	0
2573	Diodonopsis hoeijeri	0
2574	Diodonopsis pygmaea	0
2575	Dossinia spp.	0
2576	Dracula spp.	0
2577	Dracula alcithoe	0
2578	Dracula amaliae	0
2579	Dracula andreettae	0
2580	Dracula anthracina	0
2581	Dracula aphrodes	0
2582	Dracula bella	0
2583	Dracula bellerophon	0
2584	Dracula benedictii	0
2585	Dracula chestertonii	0
2586	Dracula chimaera	0
2587	Dracula chiroptera	0
2588	Dracula citrina	0
2589	Dracula cochliops	0
2590	Dracula cordobae	0
2591	Dracula cutis-bufonis	0
2592	Dracula dalessandroi	0
2593	Dracula decussata	0
2594	Dracula diabola	0
2595	Dracula diana	0
2596	Dracula dodsonii	0
2597	Dracula exasperata	0
2598	Dracula felix	0
2599	Dracula fuligifera	0
2600	Dracula gigas	0
2601	Dracula gorgona	0
2602	Dracula gorgonella	0
2603	Dracula hirsuta	0
2604	Dracula hirtzii	0
2605	Dracula houtteana	0
2606	Dracula hybrid	0
2607	Dracula inaequalis	0
2608	Dracula iricolor	0
2609	Dracula janetiae	0
2610	Dracula lemurella	0
2611	Dracula levii	0
2612	Dracula ligiae	0
2613	Dracula lotax	0
2614	Dracula mantissa	0
2615	Dracula marsupialis	0
2616	Dracula minax	0
2617	Dracula mopsus	0
2618	Dracula navarroorum	0
2619	Dracula nycterina	0
2620	Dracula octavioi	0
2621	Dracula ophioceps	0
2622	Dracula orientalis	0
2623	Dracula platycrater	0
2624	Dracula polyphemus	0
2625	Dracula portillae	0
2626	Dracula posadarum	0
2627	Dracula psittacina	0
2628	Dracula psyche	0
2629	Dracula radiella	0
2630	Dracula radiosa	0
2631	Dracula rezekiana	0
2632	Dracula ripleyana	0
2633	Dracula robledorum	0
2634	Dracula roezlii	0
2635	Dracula sergioi	0
2636	Dracula sibundoyensis	0
2637	Dracula simia	0
2638	Dracula sodiroi	0
2639	Dracula trichroma	0
2640	Dracula tubeana	0
2641	Dracula vampira	0
2642	Dracula velutina	0
2643	Dracula venefica	0
2644	Dracula venosa	0
2645	Dracula verticulosa	0
2646	Dracula vespertilio	0
2647	Dracula vinacea	0
2648	Dracula wallisii	0
2649	Dracula woolwardiae	0
2650	Dracula xenos	0
2651	Dresslerella spp.	0
2652	Dresslerella caesariata	0
2653	Dresslerella cloesii	0
2654	Dresslerella hirsutissima	0
2655	Dresslerella hispida	0
2656	Dresslerella lasiocampa	0
2657	Dressleria eburnea	0
2658	Dressleria severiniana	0
2659	Dryadella spp.	0
2660	Dryadella aurea	0
2661	Dryadella edwallii	0
2662	Dryadella pusiola	0
2663	Dryadella simula	0
2664	Drymoda siamensis	0
2665	Dyakia hendersoniana	0
2666	Echinorhyncha litensis	0
2667	Echinosepala spp.	0
2668	Echinosepala shuarii	0
2669	Eclecticus chungii	0
2670	Eleorchis japonica	0
2671	Elleanthus spp.	0
2672	Elleanthus aureus	0
2673	Elleanthus capitatellus	0
2674	Elleanthus cephalotus	0
2675	Elleanthus furfuraceus	0
2676	Elleanthus myrosmatis	0
2677	Elleanthus oliganthus	0
2678	Embreea rodigasiana	0
2679	Encyclia spp.	0
2680	Encyclia abbreviata	0
2681	Encyclia adenocaula	0
2682	Encyclia advena	0
2683	Encyclia alata	0
2684	Encyclia allemanoides	0
2685	Encyclia andrichii	0
2686	Encyclia angustiloba	0
2687	Encyclia argentinensis	0
2688	Encyclia aspera	0
2689	Encyclia atrorubens	0
2690	Encyclia bracteata	0
2691	Encyclia bractescens	0
2692	Encyclia bragrançae	0
2693	Encyclia candollei	0
2694	Encyclia ceratistes	0
2695	Encyclia chloroleuca	0
2696	Encyclia conchaechila	0
2697	Encyclia cordigera	0
2698	Encyclia cyperifolia	0
2699	Encyclia dichroma	0
2700	Encyclia diota	0
2701	Encyclia diurna	0
2702	Encyclia euosma	0
2703	Encyclia fausta	0
2704	Encyclia flava	0
2705	Encyclia fowliei	0
2706	Encyclia fragrans	0
2707	Encyclia gallopavina	0
