ID	Label	Bipartito
1835	Bulbophyllum clandestinum	0
1836	Bulbophyllum cleistogamum	0
1837	Bulbophyllum collettii	0
1838	Bulbophyllum comberi	0
1839	Bulbophyllum comosum	0
1840	Bulbophyllum concinnum	0
1841	Bulbophyllum congestum	0
1842	Bulbophyllum contortisepalum	0
1843	Bulbophyllum cootesii	0
1844	Bulbophyllum cornutum	0
1845	Bulbophyllum corolliferum	0
1846	Bulbophyllum costatum	0
1847	Bulbophyllum coweniorum	0
1848	Bulbophyllum crassipes	0
1849	Bulbophyllum cruentum	0
1850	Bulbophyllum cumingii	0
1851	Bulbophyllum dearei	0
1852	Bulbophyllum dentiferum	0
1853	Bulbophyllum echinolabium	0
1854	Bulbophyllum elassoglossum	0
1855	Bulbophyllum elassonotum	0
1856	Bulbophyllum exaltatum	0
1857	Bulbophyllum facetum	0
1858	Bulbophyllum falcatum	0
1859	Bulbophyllum fenixii	0
1860	Bulbophyllum flabellum-veneris	0
1861	Bulbophyllum flammuliferum	0
1862	Bulbophyllum flavidiflorum	0
1863	Bulbophyllum frostii	0
1864	Bulbophyllum gracillimum	0
1865	Bulbophyllum grandiflorum	0
1866	Bulbophyllum graveolens	0
1867	Bulbophyllum guttulatum	0
1868	Bulbophyllum hamelini	0
1869	Bulbophyllum helenae	0
1870	Bulbophyllum hirtum	0
1871	Bulbophyllum horizontale	0
1872	Bulbophyllum hybrid	0
1873	Bulbophyllum incarum	0
1874	Bulbophyllum intertextum	0
1875	Bulbophyllum inunctum	0
1876	Bulbophyllum khaoyaiense	0
1877	Bulbophyllum klabatense	0
1878	Bulbophyllum kubahense	0
1879	Bulbophyllum laciniatum	0
1880	Bulbophyllum lasiochilum	0
1881	Bulbophyllum laxiflorum	0
1882	Bulbophyllum leandrianum	0
1883	Bulbophyllum leopardinum	0
1884	Bulbophyllum liliacinum	0
1885	Bulbophyllum lindleyanum	0
1886	Bulbophyllum lobbii	0
1887	Bulbophyllum loherianum	0
1888	Bulbophyllum longiflorum	0
1889	Bulbophyllum longissimum	0
1890	Bulbophyllum macranthum	0
1891	Bulbophyllum magnum	0
1892	Bulbophyllum makoyanum	0
1893	Bulbophyllum mandibulare	0
1894	Bulbophyllum maquilinguense	0
1895	Bulbophyllum mastersianum	0
1896	Bulbophyllum maxillare	0
1897	Bulbophyllum mearnsii	0
1898	Bulbophyllum medusae	0
1899	Bulbophyllum membranifolium	0
1900	Bulbophyllum meridense	0
1901	Bulbophyllum micranthum	0
1902	Bulbophyllum moniliforme	0
1903	Bulbophyllum monstrabile	0
1904	Bulbophyllum muscarirubrum	0
1905	Bulbophyllum nanopetalum	0
1906	Bulbophyllum nasseri	0
1907	Bulbophyllum nymphopolitanum	0
1908	Bulbophyllum occultum	0
1909	Bulbophyllum ochrochlamys	0
1910	Bulbophyllum odoratissimum	0
1911	Bulbophyllum odoratum	0
1912	Bulbophyllum orectopetalum	0
1913	Bulbophyllum orientale	0
1914	Bulbophyllum ornatissimum	0
1915	Bulbophyllum othonis	0
1916	Bulbophyllum ovalifolium	0
1917	Bulbophyllum paleiferum	0
1918	Bulbophyllum papulosum	0
1919	Bulbophyllum pardalotum	0
1920	Bulbophyllum patens	0
1921	Bulbophyllum pectenveneris	0
1922	Bulbophyllum phalaenopsis	0
1923	Bulbophyllum picturatum	0
1924	Bulbophyllum piestoglossum	0
1925	Bulbophyllum plumatum	0
1926	Bulbophyllum plumosum	0
1927	Bulbophyllum pulchellum	0
1928	Bulbophyllum purpurascens	0
1929	Bulbophyllum putidum	0
1930	Bulbophyllum reptans	0
1931	Bulbophyllum reticulatum	0
1932	Bulbophyllum retusiusculum	0
1933	Bulbophyllum rothschildianum	0
1934	Bulbophyllum rugosum	0
1935	Bulbophyllum rupicola	0
1936	Bulbophyllum rysyanum	0
1937	Bulbophyllum saltatorium	0
1938	Bulbophyllum sanguineopunctatum	0
1939	Bulbophyllum santosii	0
1940	Bulbophyllum saurocephalum	0
1941	Bulbophyllum siamense	0
1942	Bulbophyllum sibuyanense	0
1943	Bulbophyllum skeatianum	0
1944	Bulbophyllum smitinandii	0
1945	Bulbophyllum spathulatum	0
1946	Bulbophyllum speciosum	0
1947	Bulbophyllum steyermarkii	0
1948	Bulbophyllum striatum	0
1949	Bulbophyllum sulawesii	0
1950	Bulbophyllum sulfureum	0
1951	Bulbophyllum surigaense	0
1952	Bulbophyllum tenuifolium	0
1953	Bulbophyllum thiurum	0
1954	Bulbophyllum tremulum	0
1955	Bulbophyllum treschii	0
1956	Bulbophyllum tricanaliferum	0
1957	Bulbophyllum trichocephalum	0
1958	Bulbophyllum umbellatum	0
1959	Bulbophyllum vaginatum	0
1960	Bulbophyllum vestitum	0
1961	Bulbophyllum violaceolabellum	0
1962	Bulbophyllum weberi	0
1963	Bulbophyllum weddelii	0
1964	Bulbophyllum wendlandianum	0
1965	Bulbophyllum wightii	0
1966	Bulbophyllum woelfliae	0
1967	Bulbophyllum xylophyllum	0
1968	Bulbophyllum yoksunense	0
1969	Calanthe spp.	0
1970	Calanthe abbreviata	0
1971	Calanthe aristulifera	0
1972	Calanthe biloba	0
1973	Calanthe brevicornu	0
1974	Calanthe cardioglossa	0
1975	Calanthe discolor	0
1976	Calanthe hennisii	0
1977	Calanthe herbacea	0
1978	Calanthe izu-insularis	0
1979	Calanthe mannii	0
1980	Calanthe mcgregorii	0
1981	Calanthe puberula	0
1982	Calanthe pulchra	0
1983	Calanthe reflexa	0
1984	Calanthe rosea	0
1985	Calanthe striata	0
1986	Calanthe sylvatica	0
1987	Calanthe tricarinata	0
1988	Calanthe triplicata	0
1989	Calanthe vestita	0
1990	Camaridium spp.	0
1991	Campylocentrum spp.	0
1992	Campylocentrum colombianum	0
1993	Capanemia micromera	0
1994	Capanemia superflua	0
1995	Catasetum spp.	0
1996	Catasetum albovirens	0
1997	Catasetum atratum	0
1998	Catasetum barbatum	0
1999	Catasetum bicolor	0
2000	Catasetum blackii	0
2001	Catasetum cernuum	0
2002	Catasetum complanatum	0
2003	Catasetum cristatum	0
2004	Catasetum denticulatum	0
2005	Catasetum discolor	0
2006	Catasetum expansum	0
2007	Catasetum gladiatorium	0
2008	Catasetum gnomus	0
2009	Catasetum hybrid	0
2010	Catasetum incurvum	0
2011	Catasetum integerrimum	0
2012	Catasetum kleberianum	0
2013	Catasetum lanceanum	0
2014	Catasetum longifolium	0
2015	Catasetum lucis	0
2016	Catasetum macrocarpum	0
2017	Catasetum macroglossum	0
2018	Catasetum maculatum	0
2019	Catasetum mattogrossense	0
2020	Catasetum mattosianum	0
2021	Catasetum moorei	0
2022	Catasetum napoense	0
2023	Catasetum ochraceum	0
2024	Catasetum osculatum	0
2025	Catasetum pileatum	0
2026	Catasetum saccatum	0
2027	Catasetum schmidtianum	0
2028	Catasetum schunkei	0
2029	Catasetum semicirculatum	0
2030	Catasetum spitzii	0
2031	Catasetum stevensonii	0
2032	Catasetum tabulare	0
2033	Catasetum tenebrosum	0
2034	Catasetum tigrinum	0
2035	Catasetum transversicallosum	0
2036	Catasetum tuberculatum	0
2037	Catasetum uncatum	0
2038	Catasetum vinaceum	0
2039	Catasetum viridiflavum	0
2040	Cattleya spp.	0
2041	Cattleya aclandiae	0
2042	Cattleya amethystoglossa	0
2043	Cattleya araguaiensis	0
2044	Cattleya aurantiaca	0
2045	Cattleya bicolor	0
2046	Cattleya bowringiana	0
2047	Cattleya candida	0
2048	Cattleya dormaniana	0
2049	Cattleya dowiana	0
2050	Cattleya eldorado	0
2051	Cattleya elongata	0
2052	Cattleya forbesii	0
2053	Cattleya gaskelliana	0
2054	Cattleya granulosa	0
2055	Cattleya guttata	0
2056	Cattleya hardyana	0
2057	Cattleya harrisoniana	0
2058	Cattleya hybrid	0
2059	Cattleya intermedia	0
2060	Cattleya iricolor	0
2061	Cattleya jenmanii	0
2062	Cattleya labiata	0
2063	Cattleya lawrenceana	0
2064	Cattleya leopoldii	0
2065	Cattleya loddigesii	0
2066	Cattleya lueddemanniana	0
2067	Cattleya luteola	0
2068	Cattleya maxima	0
2069	Cattleya mendelii	0
2070	Cattleya milleri	0
2071	Cattleya mooreana	0
2072	Cattleya mossiae	0
2073	Cattleya nobilior	0
2074	Cattleya percivaliana	0
2075	Cattleya porphyroglossa	0
2076	Cattleya rex	0
2077	Cattleya schilleriana	0
2078	Cattleya schofeldiana	0
2079	Cattleya schroderae	0
2080	Cattleya skinneri	0
2081	Cattleya tenuis	0
2082	Cattleya trianaei	0
2083	Cattleya velutina	0
2084	Cattleya violacea	0
2085	Cattleya walkeriana	0
2086	Cattleya warneri	0
2087	Cattleya warscewiczii	0
2088	Caucaea spp.	0
2089	Caucaea nubigena	0
2090	Caucaea olivacea	0
2091	Caucaea phalaenopsis	0
2092	Caularthron bicornutum	0
2093	Caularthron bilamellatum	0
2094	Cephalantheropsis obcordata	0
2095	Ceratocentron spp.	0
2096	Ceratostylis spp.	0
2097	Ceratostylis mindanaensis	0
2098	Ceratostylis retisquama	0
2099	Chaubardia spp.	0
2100	Chaubardia klugii	0
2101	Chaubardia surinamensis	0
2102	Chaubardiella spp.	0
2103	Chaubardiella dalessandroi	0
2104	Chaubardiella hirtzii	0
2105	Chaubardiella pubescens	0
2106	Chaubardiella tigrina	0
2107	Chelonistele spp.	0
2108	Chiloschista spp.	0
2109	Chiloschista extinctoriformis	0
2110	Chiloschista exuperei	0
2111	Chiloschista lunifera	0
2112	Chiloschista parishii	0
2113	Chiloschista usneoides	0
2114	Chiloschista viridiflava	0
2115	Chondrorhyncha spp.	0
2116	Chondrorhyncha hirtzii	0
2117	Chondrorhyncha velastiguii	0
2118	Chondroscaphe spp.	0
2119	Chondroscaphe atrilinguis	0
2120	Chondroscaphe chestertonii	0
2121	Chondroscaphe embreei	0
2122	Chondroscaphe escobariana	0
2123	Chondroscaphe merana	0
2124	Chondroscaphe plicata	0
2125	Christensonia vietnamica	0
2126	Chysis spp.	0
2127	Chysis bractescens	0
2128	Chysis bruennowiana	0
2129	Chytroglossa spp.	0
2130	Chytroglossa marileoniae	0
2131	Cirrhaea spp.	0
2132	Cirrhaea dependens	0
2133	Cirrhopetalum multiflorum	0
2134	Cischweinfia spp.	0
2135	Cischweinfia dasyandra	0
2136	Cischweinfia parva	0
2137	Cischweinfia platychila	0
2138	Cischweinfia popowiana	0
2139	Cischweinfia rostrata	0
2140	Cleisocentron spp.	0
2141	Cleisomeria pilosulum	0
2142	Cleisostoma spp.	0
2143	Cleisostoma arietinum	0
2144	Cleisostoma discolor	0
2145	Cleisostoma fuerstenbergianum	0
2146	Cleisostoma racemiferum	0
2147	Cleisostoma subulatum	0
2148	Clowesia dodsoniana	0
2149	Clowesia rosea	0
2150	Clowesia thylaciochila	0
2151	Clowesia warczewitzii	0
2152	Cochleanthes spp.	0
2153	Cochleanthes flabelliformis	0
2154	Coeliopsis spp.	0
2155	Coelogyne spp.	0
2156	Coelogyne asperata	0
2157	Coelogyne assamica	0
2158	Coelogyne barbata	0
2159	Coelogyne bilamellata	0
2160	Coelogyne brachyptera	0
2161	Coelogyne candoonensis	0
2162	Coelogyne chloroptera	0
2163	Coelogyne confusa	0
2164	Coelogyne corymbosa	0
2165	Coelogyne eberhardtii	0
2166	Coelogyne fimbriata	0
2167	Coelogyne flaccida	0
2168	Coelogyne fuliginosa	0
2169	Coelogyne fuscescens	0
2170	Coelogyne glandulosa	0
2171	Coelogyne hybrid	0
2172	Coelogyne incrassata	0
2173	Coelogyne kinabaluensis	0
2174	Coelogyne lentiginosa	0
2175	Coelogyne loheri	0
2176	Coelogyne longirachis	0
2177	Coelogyne marmorata	0
2178	Coelogyne merrillii	0
2179	Coelogyne mooreana	0
2180	Coelogyne moultonii	0
2181	Coelogyne multiflora	0
2182	Coelogyne nitida	0
2183	Coelogyne occultata	0
2184	Coelogyne ovalis	0
2185	Coelogyne pachystachya	0
2186	Coelogyne pandurata	0
2187	Coelogyne prolifera	0
2188	Coelogyne pulverula	0
2189	Coelogyne quinquelamellata	0
2190	Coelogyne radioferens	0
2191	Coelogyne rochussenii	0
2192	Coelogyne rubrolanata	0
2193	Coelogyne salvaneraniana	0
2194	Coelogyne schilleriana	0
2195	Coelogyne schultesii	0
2196	Coelogyne sparsa	0
2197	Coelogyne speciosa	0
2198	Coelogyne stricta	0
2199	Coelogyne sulcata	0
2200	Coelogyne testacea	0
2201	Coelogyne trinervis	0
2202	Coelogyne usitana	0
2203	Coelogyne vanoverberghii	0
2204	Coelogyne viscosa	0
2205	Coelogyne xyrekes	0
2206	Coilochilus spp.	0
2207	Comparettia spp.	0
2208	Comparettia coccinea	0
2209	Comparettia falcata	0
2210	Comparettia ignea	0
2211	Comparettia macroplectron	0
2212	Comparettia maloi	0
2213	Comparettia speciosa	0
2214	Constantia cipoensis	0
2215	Coryanthes spp.	0
2216	Coryanthes alborosea	0
2217	Coryanthes bicalcarata	0
2218	Coryanthes feildingii	0
2219	Coryanthes leucocorys	0
2220	Coryanthes macrantha	0
2221	Coryanthes macrocorys	0
2222	Coryanthes mastersiana	0
2223	Coryanthes seegeri	0
2224	Coryanthes speciosa	0
2225	Corybas geminigibbus	0
2226	Cranichis diphylla	0
2227	Cranichis muscosa	0
2228	Crepidium spp.	0
2229	Crepidium commelinifolium	0
2230	Cuitlauzina pendula	0
2231	Cyclopogon spp.	0
2232	Cyclopogon calophyllus	0
2233	Cyclopogon epiphyticus	0
2234	Cyclopogon lindleyanus	0
2235	Cycnoches spp.	0
2236	Cycnoches chlorochilon	0
2237	Cycnoches cooperi	0
2238	Cycnoches haagii	0
2239	Cycnoches hybrid	0
2240	Cycnoches lehmannii	0
2241	Cycnoches pentadactylon	0
2242	Cycnoches peruvianum	0
2243	Cymbidiella falcigera	0
2244	Cymbidiella pardalina	0
2245	Cymbidium aloifolium	0
2246	Cymbidium atropurpureum	0
2247	Cymbidium bicolor	0
2248	Cymbidium chloranthum	0
2249	Cymbidium cochleare	0
2250	Cymbidium cyperifolium	0
2251	Cymbidium devonianum	0
2252	Cymbidium eburneum	0
2253	Cymbidium elegans	0
2254	Cymbidium ensifolium	0
2255	Cymbidium erythraeum	0
2256	Cymbidium erythrostylum	0
2257	Cymbidium finlaysonianum	0
2258	Cymbidium floribundum	0
2259	Cymbidium goeringii	0
2260	Cymbidium hookerianum	0
2261	Cymbidium hybrid	0
2262	Cymbidium insigne	0
2263	Cymbidium iridioides	0
2264	Cymbidium lancifolium	0
2265	Cymbidium lowianum	0
2266	Cymbidium mastersii	0
2267	Cymbidium sinense	0
2268	Cymbidium tigrinum	0
2269	Cymbidium tracyanum	0
2270	Cynorkis flexuosa	0
2271	Cypripedium calceolus	0
2272	Cypripedium debile	0
2273	Cypripedium flavum	0
2274	Cypripedium formosanum	0
2275	Cypripedium henryi	0
2276	Cypripedium hybrid	0
2277	Cypripedium japonicum	0
2278	Cypripedium kentuckiense	0
2279	Cypripedium macranthos	0
2280	Cypripedium parviflorum	0
2281	Cypripedium reginae	0
2282	Cypripedium smithii	0
2283	Cypripedium tibeticum	0
2284	Cyrtochilum spp.	0
2285	Cyrtochilum acuminatum	0
2286	Cyrtochilum falcipetalum	0
2287	Cyrtochilum geniculatum	0
2288	Cyrtochilum halteratum	0
2289	Cyrtochilum leopoldianum	0
2290	Cyrtochilum macranthum	0
2291	Cyrtochilum matangense	0
2292	Cyrtochilum meirax	0
2293	Cyrtochilum minax	0
2294	Cyrtochilum myanthum	0
2295	Cyrtochilum orgyale	0
2296	Cyrtochilum pardinum	0
2297	Cyrtochilum parviflorum	0
2298	Cyrtochilum pastasae	0
2299	Cyrtochilum pozoi	0
2300	Cyrtochilum ramosissimum	0
2301	Cyrtochilum retusum	0
2302	Cyrtochilum serratum	0
2303	Cyrtochilum trifurcatum	0
2304	Cyrtopodium spp.	0
2305	Cyrtopodium andersonii	0
2306	Cyrtopodium flavum	0
2307	Cyrtopodium gigas	0
2308	Cyrtopodium longibulbosum	0
2309	Cyrtopodium paniculatum	0
2310	Cyrtopodium punctatum	0
2311	Cyrtopodium virescens	0
2312	Cyrtorchis arcuata	0
2313	Cystorchis variegata	0
2314	Dactylorhiza spp.	0
2315	Dactylorhiza fuchsii	0
2316	Dactylorhiza hybrid	0
2317	Dactylorhiza maculata	0
2318	Dactylorhiza majalis	0
2319	Dactylorhiza praetermissa	0
2320	Dactylorhiza sambucina	0
2321	Dendrobium spp.	0
2322	Dendrobium aberrans	0
2323	Dendrobium aggregatum	0
2324	Dendrobium albosanguineum	0
2325	Dendrobium amabile	0
2326	Dendrobium amethystoglossum	0
2327	Dendrobium amoenum	0
2328	Dendrobium annae	0
2329	Dendrobium anosmum	0
2330	Dendrobium antennatum	0
2331	Dendrobium aphyllum	0
2332	Dendrobium atroviolaceum	0
2333	Dendrobium auriculatum	0
2334	Dendrobium bellatulum	0
2335	Dendrobium bensoniae	0
2336	Dendrobium bicaudatum	0
2337	Dendrobium bifalce	0
2338	Dendrobium boosii	0
2339	Dendrobium bracteosum	0
2340	Dendrobium bullenianum	0
2341	Dendrobium calicopis	0
2342	Dendrobium capillipes	0
2343	Dendrobium capituliflorum	0
2344	Dendrobium carinatum	0
2345	Dendrobium cariniferum	0
2346	Dendrobium ceraula	0
2347	Dendrobium chameleon	0
2348	Dendrobium chrysanthum	0
2349	Dendrobium chrysocrepis	0
2350	Dendrobium chrysotoxum	0
2351	Dendrobium clemensiae	0
2352	Dendrobium compactum	0
2353	Dendrobium crepidatum	0
2354	Dendrobium cretaceum	0
2355	Dendrobium crumenatum	0
2356	Dendrobium crystallinum	0
2357	Dendrobium cumulatum	0
2358	Dendrobium cuspidatum	0
2359	Dendrobium cuthbertsonii	0
2360	Dendrobium dearei	0
2361	Dendrobium delacourii	0
2362	Dendrobium deltatum	0
2363	Dendrobium denneanum	0
2364	Dendrobium densiflorum	0
2365	Dendrobium denudans	0
2366	Dendrobium devonianum	0
2367	Dendrobium dichaeoides	0
2368	Dendrobium dickasonii	0
2369	Dendrobium dixanthum	0
2370	Dendrobium draconis	0
2371	Dendrobium elliottianum	0
2372	Dendrobium erosum	0
2373	Dendrobium euryanthum	0
2374	Dendrobium exile	0
2375	Dendrobium falconeri	0
2376	Dendrobium farmeri	0
2377	Dendrobium fimbriatum	0
2378	Dendrobium findlayanum	0
2379	Dendrobium forbesii	0
2380	Dendrobium formosum	0
2381	Dendrobium friedericksianum	0
2382	Dendrobium fulgidum	0
2383	Dendrobium fytchianum	0
2384	Dendrobium gibsonii	0
2385	Dendrobium goldschmidtianum	0
2386	Dendrobium gracilicaule	0
2387	Dendrobium gratiosissimum	0
2388	Dendrobium griffithianum	0
2389	Dendrobium hellwigianum	0
2390	Dendrobium hercoglossum	0
2391	Dendrobium heterocarpum	0
2392	Dendrobium hybrid	0
2393	Dendrobium indivisum	0
2394	Dendrobium infundibulum	0
2395	Dendrobium jenkinsii	0
2396	Dendrobium johnsoniae	0
2397	Dendrobium junceum	0
2398	Dendrobium kanburiense	0
2399	Dendrobium keithii	0
2400	Dendrobium kentrophyllum	0
2401	Dendrobium kingianum	0
2402	Dendrobium laevifolium	0
2403	Dendrobium lamellatum	0
2404	Dendrobium lampongense	0
2405	Dendrobium lawesii	0
2406	Dendrobium leonis	0
2407	Dendrobium linawianum	0
2408	Dendrobium lindleyi	0
2409	Dendrobium linguella	0
2410	Dendrobium lituiflorum	0
2411	Dendrobium loddigesii	0
2412	Dendrobium longicornu	0
2413	Dendrobium macrophyllum	0
2414	Dendrobium milaniae	0
2415	Dendrobium miyakei	0
2416	Dendrobium mohlianum	0
2417	Dendrobium moniliforme	0
2418	Dendrobium moschatum	0
2419	Dendrobium nemorale	0
2420	Dendrobium nindii	0
2421	Dendrobium nobile	0
2422	Dendrobium ochreatum	0
2423	Dendrobium oligophyllum	0
2424	Dendrobium pachyphyllum	0
2425	Dendrobium palpebrae	0
2426	Dendrobium papilio	0
2427	Dendrobium parishii	0
2428	Dendrobium peguanum	0
2429	Dendrobium pendulum	0
2430	Dendrobium phalaenopsis	0
2431	Dendrobium polyanthum	0
2432	Dendrobium polysema	0
2433	Dendrobium primulinum	0
2434	Dendrobium pseudoglomeratum	0
2435	Dendrobium pulchellum	0
2436	Dendrobium purpureum	0
2437	Dendrobium ramosii	0
2438	Dendrobium rhodostictum	0
2439	Dendrobium sanderae	0
2440	Dendrobium sanguinolentum	0
2441	Dendrobium scabrilingue	0
2442	Dendrobium schuetzei	0
2443	Dendrobium secundum	0
2444	Dendrobium senile	0
2445	Dendrobium signatum	0
2446	Dendrobium smillieae	0
2447	Dendrobium spathilingue	0
2448	Dendrobium speciosum	0
2449	Dendrobium spectabile	0
2450	Dendrobium stella-silvae	0
2451	Dendrobium stratiotes	0
2452	Dendrobium strongylanthum	0
2453	Dendrobium subclausum	0
2454	Dendrobium sulcatum	0
2455	Dendrobium sylvanum	0
2456	Dendrobium tangerinum	0
2457	Dendrobium taurinum	0
2458	Dendrobium tenellum	0
2459	Dendrobium terminale	0
2460	Dendrobium tetragonum	0
2461	Dendrobium thyrsiflorum	0
2462	Dendrobium tortile	0
2463	Dendrobium transparens	0
2464	Dendrobium treacherianum	0
2465	Dendrobium trigonopus	0
2466	Dendrobium uncatum	0
2467	Dendrobium unicum	0
2468	Dendrobium venustum	0
2469	Dendrobium victoriae-reginae	0
2470	Dendrobium violaceum	0
2471	Dendrobium virgineum	0
2472	Dendrobium wardianum	0
2473	Dendrobium ypsilon	0
2474	Dendrochilum spp.	0
2475	Dendrochilum apoense	0
2476	Dendrochilum arachnites	0
2477	Dendrochilum cobbianum	0
2478	Dendrochilum filiforme	0
2479	Dendrochilum glumaceum	0
2480	Dendrochilum hampelii	0
2481	Dendrochilum hastatum	0
2482	Dendrochilum latifolium	0
2483	Dendrochilum magnum	0
2484	Dendrochilum ophiopogonoides	0
2485	Dendrochilum uncatum	0
2486	Dendrochilum warrenii	0
2487	Dendrochilum wenzelii	0
2488	Dendrochilum yuccifolium	0
2489	Dendrolirium lasiopetalum	0
2490	Dendrolirium ornatum	0
2491	Dendrophylax spp.	0
2492	Dendrophylax barrettiae	0
2493	Diadenium spp.	0
2494	Dichaea spp.	0
2495	Dichaea kegelii	0
2496	Dichaea laxa	0
2497	Dichaea morrisii	0
2498	Dichaea pendula	0
2499	Dichaea tachirensis	0
2500	Dichaea tenuis	0
2501	Dimerandra spp.	0
2502	Dimerandra emarginata	0
2503	Dimerandra rimbachii	0
2504	Dimerandra stenopetala	0
2505	Dimerandra tarapotana	0
2506	Dimorphorchis breviscapa	0
2507	Dimorphorchis lowii	0
2508	Dinema spp.	0
2509	Diodonopsis anachaeta	0
2510	Diodonopsis erinacea	0
2511	Diodonopsis hoeijeri	0
2512	Diodonopsis pygmaea	0
2513	Dossinia spp.	0
2514	Dracula spp.	0
2515	Dracula alcithoe	0
2516	Dracula amaliae	0
2517	Dracula andreettae	0
2518	Dracula anthracina	0
2519	Dracula aphrodes	0
2520	Dracula bella	0
2521	Dracula bellerophon	0
2522	Dracula benedictii	0
2523	Dracula chestertonii	0
2524	Dracula chimaera	0
2525	Dracula chiroptera	0
2526	Dracula citrina	0
2527	Dracula cochliops	0
2528	Dracula cordobae	0
2529	Dracula cutis-bufonis	0
2530	Dracula dalessandroi	0
2531	Dracula decussata	0
2532	Dracula diabola	0
2533	Dracula diana	0
2534	Dracula dodsonii	0
2535	Dracula exasperata	0
2536	Dracula felix	0
2537	Dracula fuligifera	0
2538	Dracula gigas	0
2539	Dracula gorgona	0
2540	Dracula gorgonella	0
2541	Dracula hirsuta	0
2542	Dracula hirtzii	0
2543	Dracula houtteana	0
2544	Dracula hybrid	0
2545	Dracula inaequalis	0
2546	Dracula iricolor	0
2547	Dracula janetiae	0
2548	Dracula lemurella	0
2549	Dracula levii	0
2550	Dracula ligiae	0
2551	Dracula lotax	0
2552	Dracula mantissa	0
2553	Dracula marsupialis	0
2554	Dracula minax	0
2555	Dracula mopsus	0
2556	Dracula navarroorum	0
2557	Dracula nycterina	0
2558	Dracula octavioi	0
2559	Dracula ophioceps	0
2560	Dracula orientalis	0
2561	Dracula platycrater	0
2562	Dracula polyphemus	0
2563	Dracula portillae	0
2564	Dracula posadarum	0
2565	Dracula psittacina	0
2566	Dracula psyche	0
2567	Dracula radiella	0
2568	Dracula radiosa	0
2569	Dracula rezekiana	0
2570	Dracula ripleyana	0
2571	Dracula robledorum	0
2572	Dracula roezlii	0
2573	Dracula sergioi	0
2574	Dracula sibundoyensis	0
2575	Dracula simia	0
2576	Dracula sodiroi	0
2577	Dracula trichroma	0
2578	Dracula tubeana	0
2579	Dracula vampira	0
2580	Dracula velutina	0
2581	Dracula venefica	0
2582	Dracula venosa	0
2583	Dracula verticulosa	0
2584	Dracula vespertilio	0
2585	Dracula vinacea	0
2586	Dracula wallisii	0
2587	Dracula woolwardiae	0
2588	Dracula xenos	0
2589	Dresslerella spp.	0
2590	Dresslerella caesariata	0
2591	Dresslerella cloesii	0
2592	Dresslerella hirsutissima	0
2593	Dresslerella hispida	0
2594	Dresslerella lasiocampa	0
2595	Dressleria eburnea	0
2596	Dressleria severiniana	0
2597	Dryadella spp.	0
2598	Dryadella aurea	0
2599	Dryadella edwallii	0
2600	Dryadella pusiola	0
2601	Dryadella simula	0
2602	Drymoda siamensis	0
2603	Dyakia hendersoniana	0
2604	Echinorhyncha litensis	0
2605	Echinosepala spp.	0
2606	Echinosepala shuarii	0
2607	Eclecticus chungii	0
2608	Eleorchis japonica	0
2609	Elleanthus spp.	0
2610	Elleanthus aureus	0
2611	Elleanthus capitatellus	0
2612	Elleanthus cephalotus	0
2613	Elleanthus furfuraceus	0
2614	Elleanthus myrosmatis	0
2615	Elleanthus oliganthus	0
2616	Embreea rodigasiana	0
2617	Encyclia spp.	0
2618	Encyclia abbreviata	0
2619	Encyclia adenocaula	0
2620	Encyclia advena	0
2621	Encyclia alata	0
2622	Encyclia allemanoides	0
2623	Encyclia andrichii	0
2624	Encyclia angustiloba	0
2625	Encyclia argentinensis	0
2626	Encyclia aspera	0
2627	Encyclia atrorubens	0
2628	Encyclia bracteata	0
2629	Encyclia bractescens	0
2630	Encyclia bragrançae	0
2631	Encyclia candollei	0
2632	Encyclia ceratistes	0
2633	Encyclia chloroleuca	0
2634	Encyclia conchaechila	0
2635	Encyclia cordigera	0
2636	Encyclia cyperifolia	0
2637	Encyclia dichroma	0
2638	Encyclia diota	0
2639	Encyclia diurna	0
2640	Encyclia euosma	0
2641	Encyclia fausta	0
2642	Encyclia flava	0
2643	Encyclia fowliei	0
2644	Encyclia fragrans	0
2645	Encyclia gallopavina	0
2646	Encyclia ghillanyi	0
2647	Encyclia gonzalezii	0
2648	Encyclia gracilis	0
2649	Encyclia granitica	0
2650	Encyclia guatemalensis	0
2651	Encyclia hybrid	0
2652	Encyclia incumbens	0
2653	Encyclia ivonae	0
2654	Encyclia leucantha	0
2655	Encyclia maderoi	0
2656	Encyclia mapuerae	0
2657	Encyclia megalantha	0
2658	Encyclia meliosma	0
2659	Encyclia microbulbon	0
2660	Encyclia microtos	0
2661	Encyclia mooreana	0
2662	Encyclia narajapatensis	0
2663	Encyclia oliveirana	0
2664	Encyclia oncidioides	0
2665	Encyclia osmantha	0
2666	Encyclia pachyantha	0
2667	Encyclia parviflora	0
2668	Encyclia patens	0
2669	Encyclia polybulbon	0
2670	Encyclia randii	0
2671	Encyclia seidelii	0
2672	Encyclia silverarum	0
2673	Encyclia spatella	0
2674	Encyclia spiritusanctensis	0
2675	Encyclia subulatifolia	0
2676	Encyclia tampensis	0
2677	Encyclia tarumana	0
2678	Encyclia unaensis	0
2679	Encyclia vespa	0
2680	Encyclia xerophytica	0
2681	Epidendrum spp.	0
2682	Epidendrum agoyanense	0
2683	Epidendrum aguirrei	0
2684	Epidendrum alberti	0
