ID	Label	Bipartito
976	Cleistocactus spp.	0
977	Cleistocactus brookeae	0
978	Cleistocactus buchtienii	0
979	Cleistocactus hyalacanthus	0
980	Cleistocactus ritteri	0
981	Cleistocactus samaipatanus	0
982	Cleistocactus smaragdiflorus	0
983	Cleistocactus strausii	0
984	Cleistocactus winteri	0
985	Coleocephalocereus aureus	0
986	Coleocephalocereus goebelianus	0
987	Consolea moniliformis	0
988	Consolea spinosissima	0
989	Copiapoa spp.	0
990	Copiapoa calderana	0
991	Copiapoa cinerascens	0
992	Copiapoa cinerea	0
993	Copiapoa coquimbana	0
994	Copiapoa dealbata	0
995	Copiapoa echinoides	0
996	Copiapoa esmeraldana	0
997	Copiapoa fiedleriana	0
998	Copiapoa grandiflora	0
999	Copiapoa humilis	0
1000	Copiapoa hypogaea	0
1001	Copiapoa krainziana	0
1002	Copiapoa longistaminea	0
1003	Copiapoa marginata	0
1004	Copiapoa megarhiza	0
1005	Copiapoa montana	0
1006	Copiapoa serpentisulcata	0
1007	Copiapoa solaris	0
1008	Copiapoa taltalensis	0
1009	Coryphantha spp.	0
1010	Coryphantha clavata	0
1011	Coryphantha compacta	0
1012	Coryphantha cornifera	0
1013	Coryphantha delaetiana	0
1014	Coryphantha durangensis	0
1015	Coryphantha echinus	0
1016	Coryphantha elephantidens	0
1017	Coryphantha erecta	0
1018	Coryphantha glanduligera	0
1019	Coryphantha macromeris	0
1020	Coryphantha ottonis	0
1021	Coryphantha pallida	0
1022	Coryphantha potosiana	0
1023	Coryphantha pseudoechinus	0
1024	Coryphantha pycnacantha	0
1025	Coryphantha recurvata	0
1026	Coryphantha vogtherriana	0
1027	Cumarinia odorata	0
1028	Cumulopuntia sphaerica	0
1029	Cylindropuntia spp.	0
1030	Cylindropuntia acanthocarpa	0
1031	Cylindropuntia arbuscula	0
1032	Cylindropuntia bigelovii	0
1033	Cylindropuntia caribaea	0
1034	Cylindropuntia echinocarpa	0
1035	Cylindropuntia fulgida	0
1036	Cylindropuntia imbricata	0
1037	Cylindropuntia kleiniae	0
1038	Cylindropuntia spinosior	0
1039	Cylindropuntia tunicata	0
1040	Cylindropuntia versicolor	0
1041	Cylindropuntia whipplei	0
1042	Dendrocereus spp.	0
1043	Denmoza rhodacantha	0
1044	Disocactus spp.	0
1045	Disocactus ackermannii	0
1046	Disocactus anguliger	0
1047	Disocactus crenatus	0
1048	Disocactus lepidocarpus	0
1049	Disocactus macranthus	0
1050	Disocactus nelsonii	0
1051	Disocactus phyllanthoides	0
1052	Disocactus speciosus	0
1053	Echinocactus spp.	0
1054	Echinocactus grusonii	0
1055	Echinocactus horizonthalonius	0
1056	Echinocactus platyacanthus	0
1057	Echinocactus polycephalus	0
1058	Echinocereus spp.	0
1059	Echinocereus acifer	0
1060	Echinocereus berlandieri	0
1061	Echinocereus brandegeei	0
1062	Echinocereus bristolii	0
1063	Echinocereus chisosensis	0
1064	Echinocereus cinerascens	0
1065	Echinocereus coccineus	0
1066	Echinocereus dasyacanthus	0
1067	Echinocereus engelmannii	0
1068	Echinocereus enneacanthus	0
1069	Echinocereus fasciculatus	0
1070	Echinocereus fendleri	0
1071	Echinocereus freudenbergeri	0
1072	Echinocereus grandis	0
1073	Echinocereus knippelianus	0
1074	Echinocereus laui	0
1075	Echinocereus ledingii	0
1076	Echinocereus maritimus	0
1077	Echinocereus metornii	0
1078	Echinocereus nicholii	0
1079	Echinocereus nivosus	0
1080	Echinocereus palmeri	0
1081	Echinocereus papillosus	0
1082	Echinocereus parkeri	0
1083	Echinocereus pectinatus	0
1084	Echinocereus pentalophus	0
1085	Echinocereus polyacanthus	0
1086	Echinocereus pulchellus	0
1087	Echinocereus reichenbachii	0
1088	Echinocereus rigidissimus	0
1089	Echinocereus scheeri	0
1090	Echinocereus sciurus	0
1091	Echinocereus spinigemmatus	0
1092	Echinocereus stolonifer	0
1093	Echinocereus stramineus	0
1094	Echinocereus subinermis	0
1095	Echinocereus triglochidiatus	0
1096	Echinocereus viereckii	0
1097	Echinocereus viridiflorus	0
1098	Echinocereus websterianus	0
1099	Echinopsis spp.	0
1100	Echinopsis albispinosa	0
1101	Echinopsis ancistrophora	0
1102	Echinopsis arachnacantha	0
1103	Echinopsis aurea	0
1104	Echinopsis ayopayana	0
1105	Echinopsis backebergii	0
1106	Echinopsis bridgesii	0
1107	Echinopsis caineana	0
1108	Echinopsis calochlora	0
1109	Echinopsis calorubra	0
1110	Echinopsis candicans	0
1111	Echinopsis cardenasiana	0
1112	Echinopsis chamaecereus	0
1113	Echinopsis chiloensis	0
1114	Echinopsis chrysochete	0
1115	Echinopsis cinnabarina	0
1116	Echinopsis densispina	0
1117	Echinopsis famatinensis	0
1118	Echinopsis ferox	0
1119	Echinopsis haematantha	0
1120	Echinopsis hertrichiana	0
1121	Echinopsis huascha	0
1122	Echinopsis lateritia	0
1123	Echinopsis leucantha	0
1124	Echinopsis mamillosa	0
1125	Echinopsis marsoneri	0
1126	Echinopsis maximiliana	0
1127	Echinopsis mirabilis	0
1128	Echinopsis obrepanda	0
1129	Echinopsis oxygona	0
1130	Echinopsis pachanoi	0
1131	Echinopsis pentlandii	0
1132	Echinopsis peruviana	0
1133	Echinopsis pugionacantha	0
1134	Echinopsis rhodotricha	0
1135	Echinopsis saltensis	0
1136	Echinopsis schieliana	0
1137	Echinopsis terscheckii	0
1138	Echinopsis thionantha	0
1139	Echinopsis tiegeliana	0
1140	Epiphyllum spp.	0
1141	Epiphyllum cartagense	0
1142	Epiphyllum grandilobum	0
1143	Epiphyllum oxypetalum	0
1144	Epiphyllum phyllanthus	0
1145	Epithelantha spp.	0
1146	Epithelantha bokei	0
1147	Epithelantha micromeris	0
1148	Eriosyce spp.	0
1149	Eriosyce aspillagae	0
1150	Eriosyce aurata	0
1151	Eriosyce chilensis	0
1152	Eriosyce confinis	0
1153	Eriosyce curvispina	0
1154	Eriosyce esmeraldana	0
1155	Eriosyce garaventae	0
1156	Eriosyce heinrichiana	0
1157	Eriosyce islayensis	0
1158	Eriosyce napina	0
1159	Eriosyce odieri	0
1160	Eriosyce rodentiophila	0
1161	Eriosyce strausiana	0
1162	Eriosyce subgibbosa	0
1163	Eriosyce taltalensis	0
1164	Eriosyce villosa	0
1165	Escobaria spp.	0
1166	Escobaria dasyacantha	0
1167	Escobaria tuberculosa	0
1168	Escobaria vivipara	0
1169	Escobaria zilziana	0
1170	Espostoa blossfeldiorum	0
1171	Espostoa calva	0
1172	Espostoa guentheri	0
1173	Espostoa lanata	0
1174	Espostoa melanostele	0
1175	Espostoa mirabilis	0
1176	Eulychnia spp.	0
1177	Eulychnia acida	0
1178	Eulychnia breviflora	0
1179	Eulychnia castanea	0
1180	Eulychnia iquiquensis	0
1181	Facheiroa ulei	0
1182	Ferocactus spp.	0
1183	Ferocactus chrysacanthus	0
1184	Ferocactus cylindraceus	0
1185	Ferocactus diguetii	0
1186	Ferocactus echidne	0
1187	Ferocactus emoryi	0
1188	Ferocactus glaucescens	0
1189	Ferocactus gracilis	0
1190	Ferocactus haematacanthus	0
1191	Ferocactus hamatacanthus	0
1192	Ferocactus herrerae	0
1193	Ferocactus histrix	0
1194	Ferocactus latispinus	0
1195	Ferocactus macrodiscus	0
1196	Ferocactus peninsulae	0
1197	Ferocactus pilosus	0
1198	Ferocactus pottsii	0
1199	Ferocactus robustus	0
1200	Ferocactus schwarzii	0
1201	Ferocactus townsendianus	0
1202	Ferocactus uncinatus	0
1203	Ferocactus wislizeni	0
1204	Frailea spp.	0
1205	Frailea buenekeri	0
1206	Frailea cataphracta	0
1207	Frailea chiquitana	0
1208	Frailea gracillima	0
1209	Frailea mammifera	0
1210	Frailea pumila	0
1211	Frailea pygmaea	0
1212	Frailea schilinzkyana	0
1213	Geohintonia mexicana	0
1214	Grusonia bradtiana	0
1215	Grusonia invicta	0
1216	Grusonia pulchella	0
1217	Gymnocalycium spp.	0
1218	Gymnocalycium alboareolatum	0
1219	Gymnocalycium andreae	0
1220	Gymnocalycium anisitsii	0
1221	Gymnocalycium baldianum	0
1222	Gymnocalycium bodenbenderianum	0
1223	Gymnocalycium bruchii	0
1224	Gymnocalycium calochlorum	0
1225	Gymnocalycium capillaense	0
1226	Gymnocalycium castellanosii	0
1227	Gymnocalycium denudatum	0
1228	Gymnocalycium erinaceum	0
1229	Gymnocalycium gibbosum	0
1230	Gymnocalycium glaucum	0
1231	Gymnocalycium horstii	0
1232	Gymnocalycium hossei	0
1233	Gymnocalycium kieslingii	0
1234	Gymnocalycium marsoneri	0
1235	Gymnocalycium mesopotamicum	0
1236	Gymnocalycium mihanovichii	0
1237	Gymnocalycium monvillei	0
1238	Gymnocalycium mostii	0
1239	Gymnocalycium ochoterenae	0
1240	Gymnocalycium oenanthemum	0
1241	Gymnocalycium paediophilum	0
1242	Gymnocalycium pflanzii	0
1243	Gymnocalycium quehlianum	0
1244	Gymnocalycium ragonesei	0
1245	Gymnocalycium reductum	0
1246	Gymnocalycium saglionis	0
1247	Gymnocalycium schickendantzii	0
1248	Gymnocalycium schroederianum	0
1249	Gymnocalycium spegazzinii	0
1250	Gymnocalycium stenopleurum	0
1251	Gymnocalycium striglianum	0
1252	Gymnocalycium uebelmannianum	0
1253	Gymnocalycium uruguayense	0
1254	Haageocereus spp.	0
1255	Haageocereus acranthus	0
1256	Haageocereus lanugispinus	0
1257	Haageocereus platinospinus	0
1258	Haageocereus pseudomelanostele	0
1259	Haageocereus repens	0
1260	Haageocereus tenuis	0
1261	Haageocereus versicolor	0
1262	Harrisia gracilis	0
1263	Harrisia pomanensis	0
1264	Harrisia tetracantha	0
1265	Harrisia tortuosa	0
1266	Hatiora spp.	0
1267	Hylocereus spp.	0
1268	Hylocereus minutiflorus	0
1269	Hylocereus monacanthus	0
1270	Hylocereus ocamponis	0
1271	Hylocereus triangularis	0
1272	Hylocereus undatus	0
1273	Lepismium cruciforme	0
1274	Leptocereus paniculatus	0
1275	Leptocereus weingartianus	0
1276	Lophophora diffusa	0
1277	Lophophora williamsii	0
1278	Maihuenia patagonica	0
1279	Maihuenia poeppigii	0
1280	Maihueniopsis clavarioides	0
1281	Maihueniopsis darwinii	0
1282	Maihueniopsis domeykoensis	0
1283	Mammillaria spp.	0
1284	Mammillaria albicoma	0
1285	Mammillaria albiflora	0
1286	Mammillaria albilanata	0
1287	Mammillaria anniana	0
1288	Mammillaria armillata	0
1289	Mammillaria aureilanata	0
1290	Mammillaria backebergiana	0
1291	Mammillaria baumii	0
1292	Mammillaria beneckei	0
1293	Mammillaria blossfeldiana	0
1294	Mammillaria bocasana	0
1295	Mammillaria bocensis	0
1296	Mammillaria bombycina	0
1297	Mammillaria boolii	0
1298	Mammillaria brandegeei	0
1299	Mammillaria carmenae	0
1300	Mammillaria carnea	0
1301	Mammillaria coahuilensis	0
1302	Mammillaria columbiana	0
1303	Mammillaria compressa	0
1304	Mammillaria crucigera	0
1305	Mammillaria decipiens	0
1306	Mammillaria deherdtiana	0
1307	Mammillaria densispina	0
1308	Mammillaria discolor	0
1309	Mammillaria duoformis	0
1310	Mammillaria duwei	0
1311	Mammillaria eichlamii	0
1312	Mammillaria elongata	0
1313	Mammillaria eriacantha	0
1314	Mammillaria erythrosperma	0
1315	Mammillaria fittkaui	0
1316	Mammillaria flavicentra	0
1317	Mammillaria formosa	0
1318	Mammillaria gasseriana	0
1319	Mammillaria geminispina	0
1320	Mammillaria gigantea	0
1321	Mammillaria glassii	0
1322	Mammillaria glochidiata	0
1323	Mammillaria grahamii	0
1324	Mammillaria grusonii	0
1325	Mammillaria guelzowiana	0
1326	Mammillaria guerreronis	0
1327	Mammillaria haageana	0
1328	Mammillaria hahniana	0
1329	Mammillaria halei	0
1330	Mammillaria hernandezii	0
1331	Mammillaria heyderi	0
1332	Mammillaria huitzilopochtli	0
1333	Mammillaria humboldtii	0
1334	Mammillaria jaliscana	0
1335	Mammillaria johnstonii	0
1336	Mammillaria karwinskiana	0
1337	Mammillaria klissingiana	0
1338	Mammillaria knippeliana	0
1339	Mammillaria kraehenbuehlii	0
1340	Mammillaria lasiacantha	0
1341	Mammillaria laui	0
1342	Mammillaria lenta	0
1343	Mammillaria lloydii	0
1344	Mammillaria longiflora	0
1345	Mammillaria longimamma	0
1346	Mammillaria magnifica	0
1347	Mammillaria magnimamma	0
1348	Mammillaria marksiana	0
1349	Mammillaria mathildae	0
1350	Mammillaria matudae	0
1351	Mammillaria mazatlanensis	0
1352	Mammillaria melaleuca	0
1353	Mammillaria melanocentra	0
1354	Mammillaria mercadensis	0
1355	Mammillaria meyranii	0
1356	Mammillaria microhelia	0
1357	Mammillaria moelleriana	0
1358	Mammillaria muehlenpfordtii	0
1359	Mammillaria mystax	0
1360	Mammillaria nana	0
1361	Mammillaria napina	0
1362	Mammillaria nivosa	0
1363	Mammillaria nunezii	0
1364	Mammillaria painteri	0
1365	Mammillaria parkinsonii	0
1366	Mammillaria peninsularis	0
1367	Mammillaria perbella	0
1368	Mammillaria petterssonii	0
1369	Mammillaria picta	0
1370	Mammillaria pilispina	0
1371	Mammillaria polythele	0
1372	Mammillaria poselgeri	0
1373	Mammillaria pottsii	0
1374	Mammillaria pringlei	0
1375	Mammillaria prolifera	0
1376	Mammillaria rekoi	0
1377	Mammillaria rettigiana	0
1378	Mammillaria rhodantha	0
1379	Mammillaria roseoalba	0
1380	Mammillaria saboae	0
1381	Mammillaria schiedeana	0
1382	Mammillaria schumannii	0
1383	Mammillaria schwarzii	0
1384	Mammillaria scrippsiana	0
1385	Mammillaria sempervivi	0
1386	Mammillaria senilis	0
1387	Mammillaria sinistrohamata	0
1388	Mammillaria sonorensis	0
1389	Mammillaria sphacelata	0
1390	Mammillaria sphaerica	0
1391	Mammillaria spinosissima	0
1392	Mammillaria standleyi	0
1393	Mammillaria supertexta	0
1394	Mammillaria surculosa	0
1395	Mammillaria tayloriorum	0
1396	Mammillaria theresae	0
1397	Mammillaria uncinata	0
1398	Mammillaria variaculeata	0
1399	Mammillaria vetula	0
1400	Mammillaria wagneriana	0
1401	Mammillaria weingartiana	0
1402	Mammillaria wiesingeri	0
1403	Mammillaria xaltianguensis	0
1404	Mammillaria zeilmanniana	0
1405	Mammillaria zephyranthoides	0
1406	Mammilloydia candida	0
1407	Matucana spp.	0
1408	Matucana aureiflora	0
1409	Matucana haynei	0
1410	Matucana intertexta	0
1411	Matucana krahnii	0
1412	Matucana madisoniorum	0
1413	Matucana paucicostata	0
1414	Matucana ritteri	0
1415	Matucana weberbaueri	0
1416	Melocactus spp.	0
1417	Melocactus azureus	0
1418	Melocactus bellavistensis	0
1419	Melocactus concinnus	0
1420	Melocactus curvispinus	0
1421	Melocactus intortus	0
1422	Melocactus lemairei	0
1423	Melocactus levitestatus	0
1424	Melocactus macracanthos	0
1425	Melocactus matanzanus	0
1426	Melocactus oreas	0
1427	Melocactus peruvianus	0
1428	Melocactus schatzlii	0
1429	Melocactus violaceus	0
1430	Micranthocereus spp.	0
1431	Micranthocereus auriazureus	0
1432	Micranthocereus purpureus	0
1433	Mila spp.	0
1434	Mila caespitosa	0
1435	Miqueliopuntia miquelii	0
1436	Myrtillocactus geometrizans	0
1437	Neobuxbaumia spp.	0
1438	Neolloydia spp.	0
1439	Neolloydia conoidea	0
1440	Neoraimondia arequipensis	0
1441	Neoraimondia herzogiana	0
1442	Neowerdermannia spp.	0
1443	Neowerdermannia vorwerkii	0
1444	Nyctocereus serpentinus	0
1445	Opuntia spp.	0
1446	Opuntia aciculata	0
1447	Opuntia basilaris	0
1448	Opuntia cochenillifera	0
1449	Opuntia engelmannii	0
1450	Opuntia ficus-indica	0
1451	Opuntia fragilis	0
1452	Opuntia gosseliniana	0
1453	Opuntia humifusa	0
1454	Opuntia hybrid	0
1455	Opuntia leucotricha	0
1456	Opuntia macrocentra	0
1457	Opuntia macrorhiza	0
1458	Opuntia microdasys	0
1459	Opuntia monacantha	0
1460	Opuntia phaeacantha	0
1461	Opuntia pilifera	0
1462	Opuntia polyacantha	0
1463	Opuntia pubescens	0
1464	Opuntia quitensis	0
1465	Opuntia retrorsa	0
1466	Opuntia robusta	0
1467	Opuntia rufida	0
1468	Oreocereus spp.	0
1469	Oreocereus celsianus	0
1470	Oreocereus doelzianus	0
1471	Oreocereus hempelianus	0
1472	Oreocereus leucotrichus	0
1473	Oreocereus pseudofossulatus	0
1474	Oreocereus trollii	0
1475	Oroya borchersii	0
1476	Oroya peruviana	0
1477	Ortegocactus macdougallii	0
1478	Pachycereus hollianus	0
1479	Pachycereus marginatus	0
1480	Pachycereus pringlei	0
1481	Pachycereus schottii	0
1482	Parodia spp.	0
1483	Parodia alacriportana	0
1484	Parodia allosiphon	0
1485	Parodia arnostiana	0
1486	Parodia aureicentra	0
1487	Parodia ayopayana	0
1488	Parodia buiningii	0
1489	Parodia carambeiensis	0
1490	Parodia chrysacanthion	0
1491	Parodia comarapana	0
1492	Parodia commutans	0
1493	Parodia concinna	0
1494	Parodia crassigibba	0
1495	Parodia erinacea	0
1496	Parodia formosa	0
1497	Parodia haselbergii	0
1498	Parodia hausteiniana	0
1499	Parodia herteri	0
1500	Parodia horstii	0
1501	Parodia langsdorfii	0
1502	Parodia leninghausii	0
1503	Parodia maassii	0
1504	Parodia magnifica	0
1505	Parodia mammulosa	0
1506	Parodia microsperma	0
1507	Parodia mueller-melchersii	0
1508	Parodia muricata	0
1509	Parodia neohorstii	0
1510	Parodia nivosa	0
1511	Parodia nothorauschii	0
1512	Parodia ocampoi	0
1513	Parodia ottonis	0
1514	Parodia penicillata	0
1515	Parodia procera	0
1516	Parodia ritteri	0
1517	Parodia rudibuenekeri	0
1518	Parodia schumanniana	0
1519	Parodia schwebsiana	0
1520	Parodia scopa	0
1521	Parodia stockingeri	0
1522	Parodia stuemeri	0
1523	Parodia subterranea	0
1524	Parodia tuberculata	0
1525	Parodia warasii	0
1526	Parodia werdermanniana	0
1527	Pediocactus simpsonii	0
1528	Peniocereus spp.	0
1529	Pereskia spp.	0
1530	Pereskia bahiensis	0
1531	Pereskia grandifolia	0
1532	Pereskia horrida horrida	0
1533	Pereskia portulacifolia	0
1534	Pereskia quisqueyana	0
1535	Pereskia sacharosa	0
1536	Pereskia weberiana	0
1537	Pereskiopsis spp.	0
1538	Pereskiopsis diguetii	0
1539	Pfeiffera boliviana	0
1540	Pilosocereus spp.	0
1541	Pilosocereus alensis	0
1542	Pilosocereus aurisetus	0
1543	Pilosocereus chrysacanthus	0
1544	Pilosocereus gounellei	0
1545	Pilosocereus lanuginosus	0
1546	Pilosocereus leucocephalus	0
1547	Pilosocereus pachycladus	0
1548	Pilosocereus pentaedrophorus	0
1549	Pilosocereus polygonus	0
1550	Polaskia chichipe	0
1551	Pseudorhipsalis amazonica	0
1552	Pterocactus araucanus	0
1553	Pterocactus tuberosus	0
1554	Pygmaeocereus bylesianus	0
1555	Quiabentia spp.	0
1556	Quiabentia verticillata	0
1557	Rauhocereus riosaniensis	0
1558	Rebutia spp.	0
1559	Rebutia arenacea	0
1560	Rebutia breviflora	0
1561	Rebutia canigueralii	0
1562	Rebutia cardenasiana	0
1563	Rebutia cylindrica	0
1564	Rebutia deminuta	0
1565	Rebutia einsteinii	0
1566	Rebutia fabrisii	0
1567	Rebutia fiebrigii	0
1568	Rebutia heliosa	0
1569	Rebutia mentosa	0
1570	Rebutia minuscula	0
1571	Rebutia neocumingii	0
1572	Rebutia oligacantha	0
1573	Rebutia padcayensis	0
1574	Rebutia pulvinosa	0
1575	Rebutia pygmaea	0
1576	Rebutia ritteri	0
1577	Rebutia steinbachii	0
1578	Rebutia steinmannii	0
1579	Rhipsalis spp.	0
1580	Rhipsalis baccifera	0
1581	Rhipsalis crispata	0
1582	Rhipsalis ewaldiana	0
1583	Rhipsalis grandiflora	0
1584	Rhipsalis micrantha	0
1585	Rhipsalis pulchra	0
1586	Rhipsalis puniceodiscus	0
1587	Rhipsalis teres	0
1588	Rhipsalis trigona	0
1589	Schlumbergera spp.	0
1590	Schlumbergera gaertneri	0
1591	Schlumbergera rosea	0
1592	Schlumbergera truncata	0
1593	Sclerocactus spp.	0
1594	Sclerocactus intertextus	0
1595	Sclerocactus johnsonii	0
1596	Sclerocactus parviflorus	0
1597	Sclerocactus polyancistrus	0
1598	Sclerocactus spinosior	0
1599	Sclerocactus unguispinus	0
1600	Sclerocactus warnockii	0
1601	Sclerocactus whipplei	0
1602	Selenicereus spp.	0
1603	Selenicereus anthonyanus	0
1604	Selenicereus chrysocardium	0
1605	Selenicereus grandiflorus	0
1606	Selenicereus hamatus	0
1607	Selenicereus inermis	0
1608	Selenicereus testudo	0
1609	Selenicereus vagans	0
1610	Stenocactus spp.	0
1611	Stenocactus coptonogonus	0
1612	Stenocactus crispatus	0
1613	Stenocactus multicostatus	0
1614	Stenocactus phyllacanthus	0
1615	Stenocactus vaupelianus	0
1616	Stenocereus spp.	0
1617	Stenocereus alamosensis	0
1618	Stenocereus beneckei	0
1619	Stenocereus dumortieri	0
1620	Stenocereus fimbriatus	0
1621	Stenocereus griseus	0
1622	Stenocereus pruinosus	0
1623	Stenocereus thurberi	0
1624	Stephanocereus leucostele	0
1625	Stetsonia coryne	0
1626	Sulcorebutia spp.	0
1627	Tephrocactus articulatus	0
1628	Thelocactus spp.	0
1629	Thelocactus bicolor	0
1630	Thelocactus conothelos	0
1631	Thelocactus hexaedrophorus	0
1632	Thelocactus lausseri	0
1633	Thelocactus leucacanthus	0
1634	Thelocactus macdowellii	0
1635	Thelocactus rinconensis	0
1636	Thelocactus setispinus	0
1637	Thelocactus tulensis	0
1638	Tunilla tilcarensis	0
1639	Weberbauerocereus weberbaueri	0
1640	Weberbauerocereus winterianus	0
1641	Lama guanicoe	0
1642	Canis lupus	0
1643	Canis lupus crassodon	0
1644	Cerdocyon thous	0
1645	Chrysocyon brachyurus	0
1646	Cuon alpinus	0
1647	Lycalopex culpaeus	0
1648	Lycalopex griseus	0
1649	Vulpes cana	0
1650	Vulpes zerda	0
1651	Caryophyllia corrugata	0
1652	Caryophyllia horologium	0
1653	Catalaphyllia spp.	0
1654	Catalaphyllia jardinei	0
1655	Catalaphyllia plicata	0
1656	Crispatotrochus spp.	0
1657	Euphyllia spp.	0
1658	Euphyllia ancora	0
1659	Euphyllia cristata	0
1660	Euphyllia divisa	0
1661	Euphyllia fimbriata	0
1662	Euphyllia glabrescens	0
1663	Eusmilia fastigiata	0
1664	Heterocyathus spp.	0
1665	Physogyra spp.	0
1666	Plerogyra spp.	0
1667	Plerogyra sinuosa	0
1668	Polycyathus spp.	0
1669	Stephanocyathus coronatus	0
1670	Tethocyathus minor	0
1671	Callithrix spp.	0
1672	Callithrix argentata	0
1673	Callithrix geoffroyi	0
1674	Callithrix jacchus	0
1675	Callithrix penicillata	0
1676	Callithrix pygmaea	0
1677	Cebidae spp.	0
1678	Cebus spp.	0
1679	Cebus albifrons	0
1680	Cebus apella	0
1681	Cebus capucinus	0
1682	Cebus olivaceus	0
1683	Saguinus spp.	0
1684	Saguinus fuscicollis	0
1685	Saguinus imperator	0
1686	Saguinus labiatus	0
1687	Saguinus midas	0
1688	Saguinus mystax	0
1689	Saimiri boliviensis	0
1690	Saimiri sciureus	0
1691	Cephalotus follicularis	0
1692	Cercocebus spp.	0
1693	Cercocebus agilis	0
1694	Cercocebus torquatus	0
1695	Cercopithecidae spp.	0
1696	Cercopithecus spp.	0
1697	Cercopithecus ascanius	0
1698	Cercopithecus campbelli	0
1699	Cercopithecus cephus	0
1700	Cercopithecus dryas	0
1701	Cercopithecus erythrotis	0
1702	Cercopithecus hamlyni	0
1703	Cercopithecus mitis	0
1704	Cercopithecus mona	0
1705	Cercopithecus neglectus	0
1706	Cercopithecus nictitans	0
1707	Cercopithecus petaurista	0
1708	Cercopithecus pogonias	0
1709	Chlorocebus aethiops	0
1710	Chlorocebus sabaeus	0
1711	Colobus spp.	0
1712	Colobus guereza	0
1713	Colobus polykomos	0
1714	Erythrocebus patas	0
1715	Macaca spp.	0
1716	Macaca arctoides	0
1717	Macaca cyclopis	0
1718	Macaca fascicularis	0
1719	Macaca fuscata	0
1720	Macaca hybrid	0
1721	Macaca mulatta	0
1722	Macaca nemestrina	0
1723	Macaca nigra	0
1724	Macaca sinica	0
1725	Macaca sylvanus	0
1726	Miopithecus talapoin	0
1727	Papio spp.	0
1728	Papio anubis	0
1729	Papio cynocephalus	0
1730	Papio hamadryas	0
1731	Papio hybrid	0
1732	Papio papio	0
1733	Papio ursinus	0
1734	bone products	1
1735	Theropithecus gelada	0
1736	Trachypithecus francoisi	0
1737	Trachypithecus obscurus	0
1738	Trachypithecus villosus	0
1739	Cervus elaphus bactrianus	0
1740	Bradypodion spp.	0
1741	Calumma boettgeri	0
1742	Calumma brevicorne	0
1743	Calumma capuroni	0
1744	Calumma furcifer	0
1745	Calumma gallus	0
1746	Calumma gastrotaenia	0
1747	Calumma malthe	0
1748	Calumma nasutum	0
1749	Calumma oshaughnessyi	0
1750	Calumma parsonii	0
1751	Chamaeleo spp.	0
1752	Chamaeleo calyptratus	0
1753	Chamaeleo chamaeleon	0
1754	Chamaeleo dilepis	0
1755	Chamaeleo gracilis	0
1756	Chamaeleo jacksonii	0
1757	Chamaeleo namaquensis	0
1758	Chamaeleo senegalensis	0
1759	Furcifer angeli	0
1760	Furcifer balteatus	0
1761	Furcifer campani	0
1762	Furcifer labordi	0
1763	Furcifer lateralis	0
1764	Furcifer minor	0
1765	Furcifer oustaleti	0
1766	Furcifer pardalis	0
1767	Furcifer petteri	0
1768	Furcifer verrucosus	0
1769	Kinyongia fischeri	0
1770	Kinyongia tavetana	0
1771	Trioceros bitaeniatus	0
1772	Trioceros cristatus	0
1773	Trioceros deremensis	0
1774	Trioceros ellioti	0
1775	Trioceros fuelleborni	0
1776	Trioceros goetzei	0
1777	Trioceros hoehnelii	0
1778	Trioceros jacksonii	0
1779	Trioceros johnstoni	0
1780	Trioceros melleri	0
1781	Trioceros montium	0
1782	Trioceros oweni	0
1783	Trioceros quadricornis	0
1784	Trioceros rudis	0
1785	Trioceros werneri	0
1786	Trioceros wiedersheimi	0
1787	Ciconia nigra	0
1788	Hexapathes spp.	0
1789	Clelia clelia	0
1790	Cyclagras spp.	0
1791	Cyclagras gigas	0
1792	Ptyas mucosus	0
1793	Gallicolumba luzonica	0
1794	Goura cristata	0
1795	Goura scheepmakeri	0
1796	Goura victoria	0
1797	Cordylus spp.	0
1798	Cordylus cordylus	0
1799	Cordylus macropholis	0
1800	Cordylus mclachlani	0
1801	Cordylus minor	0
1802	Cordylus niger	0
1803	Cordylus oelofseni	0
1804	Cordylus rhodesianus	0
1805	Cordylus tropidosternum	0
1806	Cordylus vittifer	0
1807	Hemicordylus capensis	0
1808	Karusaurus jordani	0
1809	Karusaurus polyzonus	0
1810	Namazonurus campbelli	0
1811	Namazonurus lawrenci	0
1812	Namazonurus namaquensis	0
1813	Namazonurus peersi	0
1814	Ninurta coeruleopunctatus	0
1815	Ouroborus cataphractus	0
1816	Pseudocordylus spp.	0
1817	Pseudocordylus langi	0
1818	Pseudocordylus melanotus	0
1819	Pseudocordylus microlepidotus	0
1820	Smaug giganteus	0
1821	Smaug mossambicus	0
1822	Smaug warreni	0
1823	Cephalopterus ornatus	0
1824	Cephalopterus penduliger	0
1825	Rupicola peruvianus	0
1826	Crocodylus spp.	0
1827	Crocodylus johnstoni	0
1828	heads	1
1829	Crocodylus novaeguineae	0
1830	Alsophila spp.	0
1831	Alsophila alata	0
1832	leaves	1
1833	Alsophila cunninghamii	0
1834	Alsophila dregei	0
1835	Alsophila smithii	0
1836	Alsophila stelligera	0
1837	Alsophila vieillardii	0
1838	Cyathea spp.	0
1839	Cyatheaceae spp.	0
1840	Cyathea dealbata	0
1841	Sphaeropteris albifrons	0
